cell,gene,expr_real,expr_wt,expr_ko,diff
6727,FOXM1,0.0,0.0,0.0,0.0
6728,FOXM1,0.0,3.0,0.0,-3.0
6729,FOXM1,0.0,0.0,0.0,0.0
6730,FOXM1,0.0,0.0,0.0,0.0
6731,FOXM1,0.0,1.0,0.0,-1.0
6732,FOXM1,0.0,0.0,0.0,0.0
6733,FOXM1,2.0,0.0,0.0,0.0
6734,FOXM1,0.0,0.0,0.0,0.0
6735,FOXM1,0.0,0.0,0.0,0.0
6736,FOXM1,1.0,0.0,0.0,0.0
6737,FOXM1,0.0,0.0,0.0,0.0
6738,FOXM1,1.0,0.0,0.0,0.0
6739,FOXM1,0.0,0.0,0.0,0.0
6740,FOXM1,0.0,0.0,0.0,0.0
6741,FOXM1,0.0,3.0,0.0,-3.0
6742,FOXM1,1.0,0.0,0.0,0.0
6743,FOXM1,2.0,0.0,0.0,0.0
6744,FOXM1,0.0,0.0,0.0,0.0
6745,FOXM1,4.0,0.0,0.0,0.0
6746,FOXM1,0.0,0.0,0.0,0.0
6747,FOXM1,1.0,0.0,0.0,0.0
6748,FOXM1,0.0,1.0,0.0,-1.0
6749,FOXM1,0.0,0.0,0.0,0.0
6750,FOXM1,1.0,0.0,0.0,0.0
6751,FOXM1,0.0,0.0,0.0,0.0
6752,FOXM1,0.0,3.0,0.0,-3.0
6753,FOXM1,0.0,3.0,0.0,-3.0
6754,FOXM1,1.0,0.0,0.0,0.0
6755,FOXM1,0.0,0.0,0.0,0.0
6756,FOXM1,0.0,0.0,0.0,0.0
6757,FOXM1,0.0,0.0,0.0,0.0
6758,FOXM1,0.0,0.0,0.0,0.0
6759,FOXM1,0.0,0.0,0.0,0.0
6760,FOXM1,0.0,0.0,0.0,0.0
6761,FOXM1,3.0,0.0,0.0,0.0
6762,FOXM1,0.0,0.0,0.0,0.0
6763,FOXM1,0.0,0.0,0.0,0.0
6764,FOXM1,2.0,0.0,0.0,0.0
6765,FOXM1,0.0,3.0,0.0,-3.0
6766,FOXM1,0.0,0.0,0.0,0.0
6767,FOXM1,0.0,0.0,0.0,0.0
6768,FOXM1,1.0,0.0,0.0,0.0
6769,FOXM1,0.0,0.0,0.0,0.0
6770,FOXM1,0.0,0.0,0.0,0.0
6771,FOXM1,1.0,0.0,0.0,0.0
6772,FOXM1,0.0,2.0,0.0,-2.0
6773,FOXM1,0.0,0.0,0.0,0.0
6774,FOXM1,0.0,0.0,0.0,0.0
6775,FOXM1,0.0,0.0,0.0,0.0
6776,FOXM1,0.0,0.0,0.0,0.0
6777,FOXM1,0.0,0.0,0.0,0.0
6778,FOXM1,1.0,0.0,0.0,0.0
6779,FOXM1,0.0,0.0,0.0,0.0
6780,FOXM1,0.0,0.0,0.0,0.0
6781,FOXM1,0.0,0.0,0.0,0.0
6782,FOXM1,0.0,0.0,0.0,0.0
6783,FOXM1,0.0,0.0,0.0,0.0
6784,FOXM1,0.0,0.0,0.0,0.0
6785,FOXM1,0.0,0.0,0.0,0.0
6786,FOXM1,3.0,0.0,0.0,0.0
6787,FOXM1,2.0,0.0,0.0,0.0
6788,FOXM1,0.0,0.0,0.0,0.0
6789,FOXM1,1.0,0.0,0.0,0.0
6790,FOXM1,0.0,0.0,0.0,0.0
6791,FOXM1,0.0,4.0,0.0,-4.0
6792,FOXM1,0.0,0.0,0.0,0.0
6793,FOXM1,0.0,0.0,0.0,0.0
6794,FOXM1,0.0,0.0,0.0,0.0
6795,FOXM1,1.0,0.0,0.0,0.0
6796,FOXM1,0.0,0.0,0.0,0.0
6797,FOXM1,1.0,1.0,0.0,-1.0
6798,FOXM1,2.0,4.0,0.0,-4.0
6799,FOXM1,0.0,0.0,0.0,0.0
6800,FOXM1,2.0,0.0,0.0,0.0
6801,FOXM1,1.0,0.0,0.0,0.0
6802,FOXM1,2.0,1.0,0.0,-1.0
6803,FOXM1,1.0,0.0,0.0,0.0
6804,FOXM1,0.0,0.0,0.0,0.0
6805,FOXM1,4.0,0.0,0.0,0.0
6806,FOXM1,2.0,0.0,0.0,0.0
6807,FOXM1,0.0,0.0,0.0,0.0
6808,FOXM1,0.0,2.0,0.0,-2.0
6809,FOXM1,0.0,0.0,0.0,0.0
6810,FOXM1,0.0,0.0,0.0,0.0
6811,FOXM1,0.0,0.0,0.0,0.0
6812,FOXM1,0.0,1.0,0.0,-1.0
6813,FOXM1,0.0,0.0,0.0,0.0
6814,FOXM1,0.0,1.0,0.0,-1.0
6815,FOXM1,0.0,0.0,0.0,0.0
6816,FOXM1,0.0,0.0,0.0,0.0
6817,FOXM1,0.0,0.0,0.0,0.0
6818,FOXM1,2.0,0.0,0.0,0.0
6819,FOXM1,0.0,2.0,0.0,-2.0
6820,FOXM1,1.0,0.0,0.0,0.0
6821,FOXM1,0.0,0.0,0.0,0.0
6822,FOXM1,0.0,0.0,0.0,0.0
6823,FOXM1,0.0,1.0,0.0,-1.0
6824,FOXM1,0.0,0.0,0.0,0.0
6825,FOXM1,0.0,0.0,0.0,0.0
6826,FOXM1,0.0,1.0,0.0,-1.0
6827,FOXM1,0.0,0.0,0.0,0.0
6828,FOXM1,2.0,0.0,0.0,0.0
6829,FOXM1,0.0,1.0,0.0,-1.0
6830,FOXM1,1.0,0.0,0.0,0.0
6831,FOXM1,0.0,0.0,0.0,0.0
6832,FOXM1,0.0,2.0,0.0,-2.0
6833,FOXM1,0.0,0.0,0.0,0.0
6834,FOXM1,0.0,0.0,0.0,0.0
6835,FOXM1,0.0,0.0,0.0,0.0
6836,FOXM1,0.0,0.0,0.0,0.0
6837,FOXM1,0.0,0.0,0.0,0.0
6838,FOXM1,0.0,0.0,0.0,0.0
6839,FOXM1,1.0,1.0,0.0,-1.0
6840,FOXM1,0.0,0.0,0.0,0.0
6841,FOXM1,0.0,0.0,1.0,1.0
6842,FOXM1,1.0,0.0,0.0,0.0
6843,FOXM1,0.0,0.0,0.0,0.0
6844,FOXM1,2.0,0.0,0.0,0.0
6845,FOXM1,0.0,1.0,0.0,-1.0
6846,FOXM1,0.0,0.0,0.0,0.0
6847,FOXM1,0.0,1.0,0.0,-1.0
6848,FOXM1,2.0,0.0,0.0,0.0
6849,FOXM1,1.0,0.0,0.0,0.0
6850,FOXM1,0.0,2.0,0.0,-2.0
6851,FOXM1,0.0,0.0,0.0,0.0
6852,FOXM1,0.0,0.0,0.0,0.0
6853,FOXM1,0.0,1.0,0.0,-1.0
6854,FOXM1,0.0,0.0,0.0,0.0
6855,FOXM1,1.0,0.0,0.0,0.0
6856,FOXM1,0.0,0.0,0.0,0.0
6857,FOXM1,0.0,0.0,0.0,0.0
6858,FOXM1,0.0,0.0,1.0,1.0
6859,FOXM1,0.0,0.0,0.0,0.0
6860,FOXM1,0.0,2.0,1.0,-1.0
6861,FOXM1,0.0,0.0,0.0,0.0
6862,FOXM1,0.0,0.0,0.0,0.0
6863,FOXM1,1.0,0.0,0.0,0.0
6864,FOXM1,0.0,0.0,0.0,0.0
6865,FOXM1,1.0,0.0,0.0,0.0
6866,FOXM1,0.0,2.0,0.0,-2.0
6867,FOXM1,0.0,3.0,0.0,-3.0
6868,FOXM1,1.0,0.0,0.0,0.0
6869,FOXM1,0.0,1.0,0.0,-1.0
6870,FOXM1,0.0,0.0,0.0,0.0
6871,FOXM1,0.0,2.0,0.0,-2.0
6872,FOXM1,0.0,0.0,0.0,0.0
6873,FOXM1,0.0,0.0,0.0,0.0
6874,FOXM1,0.0,0.0,0.0,0.0
6875,FOXM1,0.0,1.0,0.0,-1.0
6876,FOXM1,0.0,0.0,0.0,0.0
6877,FOXM1,1.0,0.0,0.0,0.0
6878,FOXM1,1.0,0.0,0.0,0.0
6879,FOXM1,0.0,0.0,0.0,0.0
6880,FOXM1,0.0,0.0,0.0,0.0
6881,FOXM1,1.0,0.0,0.0,0.0
6882,FOXM1,0.0,0.0,0.0,0.0
6883,FOXM1,0.0,0.0,0.0,0.0
6884,FOXM1,0.0,2.0,0.0,-2.0
6885,FOXM1,0.0,1.0,0.0,-1.0
6886,FOXM1,0.0,1.0,0.0,-1.0
6887,FOXM1,0.0,0.0,0.0,0.0
6888,FOXM1,1.0,0.0,0.0,0.0
6889,FOXM1,0.0,1.0,0.0,-1.0
6890,FOXM1,1.0,0.0,0.0,0.0
6891,FOXM1,1.0,0.0,0.0,0.0
6892,FOXM1,2.0,0.0,0.0,0.0
6893,FOXM1,0.0,0.0,0.0,0.0
6894,FOXM1,0.0,0.0,0.0,0.0
6895,FOXM1,0.0,0.0,0.0,0.0
6896,FOXM1,1.0,0.0,0.0,0.0
6897,FOXM1,0.0,0.0,0.0,0.0
6898,FOXM1,0.0,2.0,1.0,-1.0
6899,FOXM1,2.0,2.0,0.0,-2.0
6900,FOXM1,0.0,0.0,0.0,0.0
6901,FOXM1,0.0,1.0,0.0,-1.0
6902,FOXM1,3.0,0.0,0.0,0.0
6903,FOXM1,1.0,0.0,0.0,0.0
6904,FOXM1,1.0,1.0,0.0,-1.0
6905,FOXM1,0.0,1.0,0.0,-1.0
6906,FOXM1,2.0,0.0,0.0,0.0
6907,FOXM1,0.0,0.0,0.0,0.0
6908,FOXM1,0.0,2.0,0.0,-2.0
6909,FOXM1,0.0,2.0,0.0,-2.0
6910,FOXM1,0.0,0.0,0.0,0.0
6911,FOXM1,0.0,3.0,0.0,-3.0
6912,FOXM1,0.0,0.0,0.0,0.0
6913,FOXM1,0.0,0.0,0.0,0.0
6914,FOXM1,2.0,0.0,0.0,0.0
6915,FOXM1,2.0,0.0,0.0,0.0
6916,FOXM1,0.0,0.0,0.0,0.0
6917,FOXM1,0.0,1.0,0.0,-1.0
6918,FOXM1,0.0,0.0,0.0,0.0
6919,FOXM1,0.0,1.0,0.0,-1.0
6920,FOXM1,3.0,1.0,0.0,-1.0
6921,FOXM1,0.0,0.0,0.0,0.0
6922,FOXM1,1.0,0.0,0.0,0.0
6923,FOXM1,0.0,0.0,0.0,0.0
6924,FOXM1,0.0,0.0,0.0,0.0
6925,FOXM1,0.0,1.0,0.0,-1.0
6926,FOXM1,1.0,0.0,0.0,0.0
6927,FOXM1,0.0,0.0,0.0,0.0
6928,FOXM1,1.0,0.0,0.0,0.0
6929,FOXM1,0.0,0.0,0.0,0.0
6930,FOXM1,0.0,0.0,0.0,0.0
6931,FOXM1,0.0,0.0,0.0,0.0
6932,FOXM1,0.0,0.0,0.0,0.0
6933,FOXM1,0.0,1.0,0.0,-1.0
6934,FOXM1,1.0,0.0,0.0,0.0
6935,FOXM1,0.0,1.0,0.0,-1.0
6936,FOXM1,0.0,0.0,0.0,0.0
6937,FOXM1,0.0,0.0,0.0,0.0
6938,FOXM1,0.0,0.0,0.0,0.0
6939,FOXM1,0.0,0.0,0.0,0.0
6940,FOXM1,0.0,0.0,0.0,0.0
6941,FOXM1,2.0,0.0,0.0,0.0
6942,FOXM1,1.0,1.0,0.0,-1.0
6943,FOXM1,0.0,0.0,0.0,0.0
6944,FOXM1,5.0,1.0,0.0,-1.0
6945,FOXM1,2.0,6.0,0.0,-6.0
6946,FOXM1,0.0,0.0,0.0,0.0
6947,FOXM1,0.0,0.0,0.0,0.0
6948,FOXM1,0.0,0.0,0.0,0.0
6949,FOXM1,0.0,0.0,0.0,0.0
6950,FOXM1,0.0,0.0,0.0,0.0
6951,FOXM1,0.0,0.0,0.0,0.0
6952,FOXM1,0.0,0.0,0.0,0.0
6953,FOXM1,0.0,0.0,0.0,0.0
6954,FOXM1,1.0,2.0,0.0,-2.0
6955,FOXM1,0.0,0.0,0.0,0.0
6956,FOXM1,0.0,0.0,0.0,0.0
6957,FOXM1,2.0,1.0,0.0,-1.0
6958,FOXM1,0.0,1.0,0.0,-1.0
6959,FOXM1,0.0,0.0,0.0,0.0
6960,FOXM1,0.0,1.0,0.0,-1.0
6961,FOXM1,0.0,0.0,0.0,0.0
6962,FOXM1,0.0,1.0,0.0,-1.0
6963,FOXM1,0.0,1.0,0.0,-1.0
6964,FOXM1,0.0,1.0,0.0,-1.0
6965,FOXM1,0.0,1.0,0.0,-1.0
6966,FOXM1,0.0,0.0,0.0,0.0
6967,FOXM1,0.0,1.0,0.0,-1.0
6968,FOXM1,0.0,1.0,0.0,-1.0
6969,FOXM1,0.0,0.0,0.0,0.0
6970,FOXM1,0.0,2.0,0.0,-2.0
6971,FOXM1,0.0,0.0,0.0,0.0
6972,FOXM1,0.0,0.0,0.0,0.0
6973,FOXM1,3.0,0.0,0.0,0.0
6974,FOXM1,2.0,0.0,0.0,0.0
6975,FOXM1,1.0,0.0,0.0,0.0
6976,FOXM1,1.0,0.0,0.0,0.0
6977,FOXM1,0.0,0.0,0.0,0.0
6978,FOXM1,4.0,2.0,0.0,-2.0
6979,FOXM1,1.0,0.0,0.0,0.0
6980,FOXM1,0.0,0.0,0.0,0.0
6981,FOXM1,0.0,0.0,0.0,0.0
6982,FOXM1,0.0,1.0,0.0,-1.0
6983,FOXM1,2.0,0.0,0.0,0.0
6984,FOXM1,0.0,0.0,0.0,0.0
6985,FOXM1,0.0,0.0,0.0,0.0
6986,FOXM1,1.0,0.0,0.0,0.0
6987,FOXM1,1.0,1.0,0.0,-1.0
6988,FOXM1,0.0,1.0,0.0,-1.0
6989,FOXM1,0.0,3.0,0.0,-3.0
6990,FOXM1,3.0,0.0,0.0,0.0
6991,FOXM1,1.0,4.0,0.0,-4.0
6992,FOXM1,0.0,0.0,0.0,0.0
6993,FOXM1,0.0,0.0,0.0,0.0
6994,FOXM1,2.0,0.0,0.0,0.0
6995,FOXM1,0.0,0.0,0.0,0.0
6996,FOXM1,2.0,0.0,0.0,0.0
6997,FOXM1,0.0,0.0,0.0,0.0
6998,FOXM1,0.0,0.0,1.0,1.0
6999,FOXM1,1.0,0.0,0.0,0.0
7000,FOXM1,0.0,0.0,0.0,0.0
7001,FOXM1,0.0,0.0,0.0,0.0
7002,FOXM1,0.0,0.0,0.0,0.0
7003,FOXM1,1.0,2.0,0.0,-2.0
7004,FOXM1,0.0,0.0,0.0,0.0
7005,FOXM1,0.0,0.0,0.0,0.0
7006,FOXM1,0.0,0.0,0.0,0.0
7007,FOXM1,0.0,0.0,0.0,0.0
7008,FOXM1,1.0,0.0,0.0,0.0
7009,FOXM1,0.0,0.0,0.0,0.0
7010,FOXM1,0.0,4.0,0.0,-4.0
7011,FOXM1,0.0,2.0,0.0,-2.0
7012,FOXM1,0.0,0.0,0.0,0.0
7013,FOXM1,0.0,0.0,0.0,0.0
7014,FOXM1,0.0,0.0,0.0,0.0
7015,FOXM1,0.0,0.0,0.0,0.0
7016,FOXM1,2.0,0.0,0.0,0.0
7017,FOXM1,0.0,0.0,0.0,0.0
7018,FOXM1,0.0,0.0,0.0,0.0
7019,FOXM1,0.0,0.0,0.0,0.0
7020,FOXM1,0.0,0.0,0.0,0.0
7021,FOXM1,0.0,0.0,0.0,0.0
7022,FOXM1,1.0,0.0,0.0,0.0
7023,FOXM1,0.0,1.0,0.0,-1.0
7024,FOXM1,1.0,0.0,0.0,0.0
7025,FOXM1,0.0,0.0,2.0,2.0
7026,FOXM1,0.0,1.0,0.0,-1.0
7027,FOXM1,0.0,0.0,0.0,0.0
7028,FOXM1,0.0,0.0,0.0,0.0
7029,FOXM1,2.0,1.0,0.0,-1.0
7030,FOXM1,0.0,0.0,0.0,0.0
7031,FOXM1,0.0,0.0,0.0,0.0
7032,FOXM1,0.0,0.0,0.0,0.0
7033,FOXM1,4.0,0.0,0.0,0.0
7034,FOXM1,0.0,0.0,0.0,0.0
7035,FOXM1,0.0,0.0,0.0,0.0
7036,FOXM1,0.0,0.0,0.0,0.0
7037,FOXM1,0.0,0.0,0.0,0.0
7038,FOXM1,0.0,1.0,0.0,-1.0
7039,FOXM1,0.0,0.0,0.0,0.0
7040,FOXM1,0.0,1.0,0.0,-1.0
7041,FOXM1,0.0,0.0,0.0,0.0
7042,FOXM1,1.0,0.0,0.0,0.0
7043,FOXM1,1.0,0.0,0.0,0.0
7044,FOXM1,1.0,0.0,0.0,0.0
7045,FOXM1,1.0,0.0,0.0,0.0
7046,FOXM1,1.0,0.0,0.0,0.0
7047,FOXM1,0.0,0.0,0.0,0.0
7048,FOXM1,0.0,0.0,0.0,0.0
7049,FOXM1,1.0,0.0,0.0,0.0
7050,FOXM1,0.0,0.0,0.0,0.0
7051,FOXM1,0.0,0.0,0.0,0.0
7052,FOXM1,0.0,0.0,0.0,0.0
7053,FOXM1,1.0,0.0,0.0,0.0
7054,FOXM1,2.0,1.0,0.0,-1.0
7055,FOXM1,0.0,0.0,0.0,0.0
7056,FOXM1,0.0,0.0,0.0,0.0
7057,FOXM1,0.0,0.0,0.0,0.0
7058,FOXM1,0.0,0.0,0.0,0.0
7059,FOXM1,0.0,0.0,0.0,0.0
7060,FOXM1,0.0,0.0,0.0,0.0
7061,FOXM1,0.0,1.0,0.0,-1.0
7062,FOXM1,0.0,1.0,0.0,-1.0
7063,FOXM1,1.0,0.0,0.0,0.0
7064,FOXM1,0.0,0.0,0.0,0.0
7065,FOXM1,1.0,0.0,0.0,0.0
7066,FOXM1,2.0,0.0,0.0,0.0
7067,FOXM1,1.0,0.0,0.0,0.0
7068,FOXM1,0.0,0.0,0.0,0.0
7069,FOXM1,0.0,0.0,0.0,0.0
7070,FOXM1,1.0,0.0,0.0,0.0
7071,FOXM1,0.0,0.0,0.0,0.0
7072,FOXM1,0.0,1.0,0.0,-1.0
7073,FOXM1,0.0,0.0,0.0,0.0
7074,FOXM1,0.0,0.0,0.0,0.0
7075,FOXM1,0.0,0.0,0.0,0.0
7076,FOXM1,1.0,1.0,0.0,-1.0
7077,FOXM1,0.0,0.0,1.0,1.0
7078,FOXM1,1.0,0.0,0.0,0.0
7079,FOXM1,1.0,2.0,0.0,-2.0
7080,FOXM1,0.0,1.0,0.0,-1.0
7081,FOXM1,0.0,2.0,0.0,-2.0
7082,FOXM1,0.0,0.0,0.0,0.0
7083,FOXM1,1.0,0.0,0.0,0.0
7084,FOXM1,4.0,0.0,0.0,0.0
7085,FOXM1,0.0,1.0,0.0,-1.0
7086,FOXM1,0.0,0.0,0.0,0.0
7087,FOXM1,0.0,0.0,0.0,0.0
7088,FOXM1,0.0,0.0,0.0,0.0
7089,FOXM1,0.0,1.0,0.0,-1.0
7090,FOXM1,0.0,0.0,0.0,0.0
7091,FOXM1,0.0,0.0,0.0,0.0
7092,FOXM1,0.0,1.0,0.0,-1.0
7093,FOXM1,0.0,0.0,0.0,0.0
7094,FOXM1,3.0,0.0,0.0,0.0
7095,FOXM1,0.0,0.0,0.0,0.0
7096,FOXM1,0.0,1.0,0.0,-1.0
7097,FOXM1,0.0,1.0,0.0,-1.0
7098,FOXM1,3.0,0.0,0.0,0.0
7099,FOXM1,2.0,0.0,0.0,0.0
7100,FOXM1,0.0,2.0,0.0,-2.0
7101,FOXM1,0.0,0.0,0.0,0.0
7102,FOXM1,0.0,0.0,0.0,0.0
7103,FOXM1,0.0,0.0,0.0,0.0
7104,FOXM1,0.0,0.0,0.0,0.0
7105,FOXM1,0.0,0.0,0.0,0.0
7106,FOXM1,2.0,2.0,0.0,-2.0
7107,FOXM1,0.0,0.0,0.0,0.0
7108,FOXM1,0.0,0.0,0.0,0.0
7109,FOXM1,2.0,0.0,0.0,0.0
7110,FOXM1,1.0,0.0,0.0,0.0
7111,FOXM1,0.0,0.0,0.0,0.0
7112,FOXM1,0.0,1.0,0.0,-1.0
7113,FOXM1,0.0,0.0,0.0,0.0
7114,FOXM1,1.0,2.0,0.0,-2.0
7115,FOXM1,0.0,0.0,0.0,0.0
7116,FOXM1,0.0,0.0,0.0,0.0
7117,FOXM1,1.0,0.0,0.0,0.0
7118,FOXM1,0.0,1.0,0.0,-1.0
7119,FOXM1,0.0,0.0,0.0,0.0
7120,FOXM1,2.0,2.0,0.0,-2.0
7121,FOXM1,0.0,0.0,0.0,0.0
7122,FOXM1,0.0,0.0,0.0,0.0
7123,FOXM1,0.0,1.0,0.0,-1.0
7124,FOXM1,0.0,0.0,0.0,0.0
7125,FOXM1,0.0,0.0,0.0,0.0
7126,FOXM1,0.0,0.0,0.0,0.0
7127,FOXM1,0.0,0.0,0.0,0.0
7128,FOXM1,2.0,2.0,0.0,-2.0
7129,FOXM1,0.0,1.0,0.0,-1.0
7130,FOXM1,0.0,0.0,0.0,0.0
7131,FOXM1,0.0,0.0,0.0,0.0
7132,FOXM1,0.0,0.0,0.0,0.0
7133,FOXM1,0.0,0.0,0.0,0.0
7134,FOXM1,0.0,0.0,0.0,0.0
7135,FOXM1,1.0,3.0,0.0,-3.0
7136,FOXM1,0.0,1.0,0.0,-1.0
7137,FOXM1,1.0,0.0,0.0,0.0
7138,FOXM1,0.0,0.0,0.0,0.0
7139,FOXM1,0.0,1.0,0.0,-1.0
7140,FOXM1,0.0,0.0,0.0,0.0
7141,FOXM1,0.0,0.0,0.0,0.0
7142,FOXM1,1.0,0.0,0.0,0.0
7143,FOXM1,2.0,0.0,0.0,0.0
7144,FOXM1,0.0,0.0,0.0,0.0
7145,FOXM1,2.0,2.0,0.0,-2.0
7146,FOXM1,0.0,0.0,2.0,2.0
7147,FOXM1,0.0,0.0,0.0,0.0
7148,FOXM1,0.0,0.0,0.0,0.0
7149,FOXM1,1.0,0.0,0.0,0.0
7150,FOXM1,0.0,0.0,0.0,0.0
7151,FOXM1,0.0,0.0,0.0,0.0
7152,FOXM1,0.0,0.0,0.0,0.0
7153,FOXM1,0.0,0.0,0.0,0.0
7154,FOXM1,0.0,0.0,0.0,0.0
7155,FOXM1,0.0,0.0,0.0,0.0
7156,FOXM1,1.0,0.0,0.0,0.0
7157,FOXM1,0.0,0.0,0.0,0.0
7158,FOXM1,2.0,0.0,0.0,0.0
7159,FOXM1,0.0,0.0,0.0,0.0
7160,FOXM1,0.0,1.0,0.0,-1.0
7161,FOXM1,0.0,0.0,0.0,0.0
7162,FOXM1,0.0,0.0,0.0,0.0
7163,FOXM1,1.0,0.0,0.0,0.0
7164,FOXM1,0.0,0.0,0.0,0.0
7165,FOXM1,2.0,0.0,0.0,0.0
7166,FOXM1,2.0,0.0,0.0,0.0
7167,FOXM1,0.0,0.0,0.0,0.0
7168,FOXM1,0.0,0.0,0.0,0.0
7169,FOXM1,1.0,0.0,0.0,0.0
7170,FOXM1,0.0,0.0,0.0,0.0
7171,FOXM1,2.0,0.0,0.0,0.0
7172,FOXM1,0.0,0.0,0.0,0.0
7173,FOXM1,0.0,0.0,0.0,0.0
7174,FOXM1,0.0,1.0,0.0,-1.0
7175,FOXM1,1.0,0.0,0.0,0.0
7176,FOXM1,0.0,0.0,0.0,0.0
7177,FOXM1,0.0,0.0,0.0,0.0
7178,FOXM1,2.0,0.0,0.0,0.0
7179,FOXM1,2.0,0.0,0.0,0.0
7180,FOXM1,0.0,0.0,0.0,0.0
7181,FOXM1,0.0,0.0,0.0,0.0
7182,FOXM1,0.0,0.0,0.0,0.0
7183,FOXM1,2.0,0.0,0.0,0.0
7184,FOXM1,0.0,2.0,0.0,-2.0
7185,FOXM1,0.0,0.0,0.0,0.0
7186,FOXM1,0.0,0.0,0.0,0.0
7187,FOXM1,0.0,0.0,0.0,0.0
7188,FOXM1,0.0,1.0,0.0,-1.0
7189,FOXM1,0.0,2.0,0.0,-2.0
7190,FOXM1,0.0,1.0,0.0,-1.0
7191,FOXM1,2.0,1.0,0.0,-1.0
7192,FOXM1,0.0,0.0,0.0,0.0
7193,FOXM1,0.0,0.0,0.0,0.0
7194,FOXM1,0.0,0.0,0.0,0.0
7195,FOXM1,0.0,0.0,0.0,0.0
7196,FOXM1,0.0,1.0,0.0,-1.0
7197,FOXM1,0.0,1.0,0.0,-1.0
7198,FOXM1,1.0,0.0,0.0,0.0
7199,FOXM1,2.0,0.0,0.0,0.0
7200,FOXM1,0.0,0.0,0.0,0.0
7201,FOXM1,0.0,1.0,1.0,0.0
7202,FOXM1,0.0,0.0,0.0,0.0
7203,FOXM1,0.0,1.0,0.0,-1.0
7204,FOXM1,0.0,0.0,0.0,0.0
7205,FOXM1,0.0,0.0,0.0,0.0
7206,FOXM1,1.0,0.0,0.0,0.0
7207,FOXM1,2.0,0.0,0.0,0.0
7208,FOXM1,0.0,0.0,0.0,0.0
7209,FOXM1,0.0,0.0,0.0,0.0
7210,FOXM1,0.0,0.0,0.0,0.0
7211,FOXM1,0.0,0.0,0.0,0.0
7212,FOXM1,0.0,0.0,0.0,0.0
7213,FOXM1,0.0,1.0,0.0,-1.0
7214,FOXM1,0.0,0.0,0.0,0.0
7215,FOXM1,0.0,0.0,0.0,0.0
7216,FOXM1,0.0,0.0,0.0,0.0
7217,FOXM1,0.0,0.0,0.0,0.0
7218,FOXM1,0.0,0.0,0.0,0.0
7219,FOXM1,2.0,0.0,0.0,0.0
7220,FOXM1,2.0,0.0,0.0,0.0
7221,FOXM1,1.0,0.0,0.0,0.0
7222,FOXM1,0.0,0.0,0.0,0.0
7223,FOXM1,0.0,4.0,0.0,-4.0
7224,FOXM1,0.0,0.0,0.0,0.0
7225,FOXM1,0.0,0.0,0.0,0.0
7226,FOXM1,2.0,0.0,0.0,0.0
7227,FOXM1,0.0,0.0,0.0,0.0
7228,FOXM1,0.0,0.0,0.0,0.0
7229,FOXM1,0.0,0.0,0.0,0.0
7230,FOXM1,0.0,0.0,0.0,0.0
7231,FOXM1,2.0,0.0,0.0,0.0
7232,FOXM1,0.0,1.0,0.0,-1.0
7233,FOXM1,0.0,0.0,0.0,0.0
7234,FOXM1,0.0,0.0,0.0,0.0
7235,FOXM1,0.0,0.0,0.0,0.0
7236,FOXM1,0.0,0.0,0.0,0.0
7237,FOXM1,0.0,0.0,0.0,0.0
7238,FOXM1,0.0,0.0,0.0,0.0
7239,FOXM1,2.0,2.0,0.0,-2.0
7240,FOXM1,0.0,1.0,0.0,-1.0
7241,FOXM1,0.0,0.0,0.0,0.0
7242,FOXM1,0.0,1.0,0.0,-1.0
7243,FOXM1,0.0,0.0,0.0,0.0
7244,FOXM1,1.0,0.0,0.0,0.0
7245,FOXM1,1.0,0.0,0.0,0.0
7246,FOXM1,0.0,0.0,0.0,0.0
7247,FOXM1,4.0,0.0,0.0,0.0
7248,FOXM1,0.0,0.0,0.0,0.0
7249,FOXM1,0.0,0.0,0.0,0.0
7250,FOXM1,0.0,0.0,0.0,0.0
7251,FOXM1,2.0,0.0,0.0,0.0
7252,FOXM1,1.0,1.0,0.0,-1.0
7253,FOXM1,0.0,0.0,0.0,0.0
7254,FOXM1,0.0,0.0,0.0,0.0
7255,FOXM1,0.0,1.0,0.0,-1.0
7256,FOXM1,0.0,0.0,0.0,0.0
7257,FOXM1,2.0,2.0,0.0,-2.0
7258,FOXM1,0.0,3.0,0.0,-3.0
7259,FOXM1,2.0,0.0,0.0,0.0
7260,FOXM1,0.0,0.0,0.0,0.0
7261,FOXM1,2.0,0.0,0.0,0.0
7262,FOXM1,1.0,0.0,0.0,0.0
7263,FOXM1,0.0,2.0,0.0,-2.0
7264,FOXM1,0.0,0.0,0.0,0.0
7265,FOXM1,2.0,0.0,0.0,0.0
7266,FOXM1,0.0,0.0,0.0,0.0
7267,FOXM1,0.0,1.0,0.0,-1.0
7268,FOXM1,1.0,0.0,0.0,0.0
7269,FOXM1,2.0,1.0,0.0,-1.0
7270,FOXM1,0.0,0.0,0.0,0.0
7271,FOXM1,0.0,0.0,0.0,0.0
7272,FOXM1,2.0,0.0,0.0,0.0
7273,FOXM1,0.0,0.0,0.0,0.0
7274,FOXM1,4.0,0.0,0.0,0.0
7275,FOXM1,0.0,0.0,0.0,0.0
7276,FOXM1,1.0,0.0,0.0,0.0
7277,FOXM1,3.0,0.0,0.0,0.0
7278,FOXM1,2.0,0.0,0.0,0.0
7279,FOXM1,0.0,0.0,0.0,0.0
