x,y,cell_type,prolif_score_wt,prolif_score_ko,qsc_score_wt,qsc_score_ko,delta_prolif,delta_qsc
-0.6072802,6.017868,quiescent,0.78,0.68,3.08,3.88,-0.0999999999999999,0.7999999999999998
-1.3193051,7.831676,quiescent,1.34,0.9,3.65,3.93,-0.44,0.2800000000000002
0.22963986,4.9423695,quiescent,0.88,1.15,3.73,4.02,0.2699999999999999,0.2899999999999996
-0.41979656,5.306389,quiescent,1.92,0.64,4.06,3.42,-1.2799999999999998,-0.6399999999999997
-1.124003,8.942371,quiescent,1.28,1.49,4.44,3.46,0.2099999999999999,-0.9800000000000004
-2.2383726,5.1297994,quiescent,0.45,0.68,3.72,3.27,0.23,-0.4500000000000002
0.6394508,7.847647,quiescent,1.37,1.29,3.68,3.9,-0.08,0.2199999999999997
2.1966565,7.060899,quiescent,1.32,1.19,4.3,3.22,-0.1300000000000001,-1.0799999999999996
-1.2555287,7.3077593,quiescent,0.74,0.52,3.55,3.34,-0.2199999999999999,-0.2099999999999999
-1.4864445,5.5934305,quiescent,0.53,0.61,3.19,3.6,0.0799999999999999,0.4100000000000001
0.54594785,4.311751,quiescent,0.93,0.74,4.03,3.07,-0.19,-0.9600000000000004
-2.5985813,7.261349,quiescent,1.16,0.81,3.53,4.24,-0.3499999999999998,0.7100000000000004
-2.3365502,9.376444,quiescent,0.61,0.61,3.71,3.09,0.0,-0.6200000000000001
1.6757319,4.796314,quiescent,1.66,1.17,3.7,3.52,-0.49,-0.1800000000000001
-1.0076548,4.1930633,quiescent,0.83,0.89,4.33,3.01,0.06,-1.3200000000000005
1.7289283,9.209365,quiescent,0.64,0.77,3.28,4.18,0.13,0.8999999999999999
-0.10367843,8.709926,quiescent,0.82,0.65,4.05,4.81,-0.1699999999999999,0.7599999999999998
0.66632175,4.1392336,quiescent,1.98,0.7,4.79,6.68,-1.28,1.8899999999999997
-1.6234237,10.564943,quiescent,0.6,0.82,2.92,3.15,0.2199999999999999,0.2299999999999999
-1.3167455,8.786786,quiescent,0.84,1.0,3.38,4.13,0.16,0.75
1.6561033,2.5661302,quiescent,1.95,0.52,3.85,3.43,-1.43,-0.4199999999999999
-1.9918242,9.88589,quiescent,0.8,0.43,3.3,3.59,-0.37,0.29
-1.5115334,7.2676134,quiescent,0.87,1.62,4.33,3.09,0.7500000000000001,-1.2400000000000002
-1.7341477,7.376573,quiescent,0.68,0.81,3.92,3.42,0.13,-0.5
-3.0741367,9.255,quiescent,0.84,0.82,4.19,3.88,-0.02,-0.3100000000000005
-0.28737125,5.9714346,quiescent,2.34,2.94,4.25,3.96,0.6000000000000001,-0.29
-1.9897523,2.6778765,quiescent,1.16,0.68,3.69,3.54,-0.4799999999999998,-0.1499999999999999
-0.9628334,8.082894,quiescent,0.68,0.61,3.04,3.78,-0.07,0.7399999999999998
-2.0198944,10.554214,quiescent,0.77,0.78,3.56,3.1,0.01,-0.4599999999999999
-0.843126,7.8597875,quiescent,0.47,0.67,3.9,3.16,0.2,-0.7399999999999998
-1.5130663,6.2362375,quiescent,0.73,0.4,3.14,4.28,-0.3299999999999999,1.14
-2.2665985,8.763148,quiescent,1.47,1.45,3.52,3.84,-0.02,0.3199999999999998
1.4596593,1.380738,quiescent,0.7,0.77,3.9,3.76,0.07,-0.1400000000000001
-1.9177154,7.5888476,quiescent,1.13,1.8,3.16,3.44,0.6700000000000002,0.2799999999999998
-2.4919198,8.894309,quiescent,2.83,1.4,3.97,4.04,-1.4300000000000002,0.0699999999999998
1.062859,4.752194,quiescent,1.1,0.43,3.51,2.92,-0.6700000000000002,-0.5899999999999999
0.13702087,4.680394,quiescent,0.73,0.75,3.4,2.6,0.02,-0.7999999999999998
-1.9506243,8.561651,quiescent,0.71,0.64,3.71,3.9,-0.0699999999999999,0.1899999999999999
-2.0603704,12.035293,quiescent,0.89,1.05,3.52,4.25,0.16,0.73
1.9237766,3.7479837,quiescent,2.7,2.66,3.68,4.9,-0.04,1.2200000000000002
-1.3526419,7.4698563,quiescent,1.1,0.87,3.14,3.79,-0.2300000000000001,0.6499999999999999
-1.6806252,5.276513,quiescent,0.7,0.64,3.8,2.94,-0.0599999999999999,-0.8599999999999999
-2.0171824,7.1867313,quiescent,1.45,0.98,3.62,3.49,-0.47,-0.1299999999999999
-2.7115858,9.68796,quiescent,0.7,1.03,4.47,3.74,0.33,-0.7299999999999995
1.6928473,6.713391,quiescent,0.6,0.64,3.29,3.16,0.04,-0.1299999999999999
-1.2466235,7.53453,quiescent,0.76,1.55,3.84,3.48,0.79,-0.3599999999999999
-1.4867505,9.350658,quiescent,0.81,0.77,2.82,3.77,-0.04,0.9500000000000002
-0.5233283,9.044698,quiescent,0.6,1.03,3.58,3.51,0.43,-0.0700000000000002
-2.7348962,9.31827,quiescent,0.65,0.72,3.62,3.21,0.0699999999999999,-0.4100000000000001
1.311733,6.0243907,quiescent,1.23,1.05,3.28,4.1,-0.1799999999999999,0.8199999999999998
-1.8784992,4.958676,quiescent,0.78,0.86,3.43,3.44,0.0799999999999999,0.0099999999999997
-1.3832133,7.3286505,quiescent,1.07,0.66,3.64,4.19,-0.41,0.5500000000000003
0.43551174,6.8463645,quiescent,0.64,0.69,3.88,3.09,0.0499999999999999,-0.79
1.5457841,4.3855133,quiescent,0.79,1.17,3.04,3.85,0.3799999999999999,0.81
-1.552575,8.679474,quiescent,1.61,0.99,4.02,3.83,-0.6200000000000001,-0.1899999999999995
0.5038794,4.866389,quiescent,1.21,1.44,3.84,3.75,0.2299999999999999,-0.0899999999999998
-0.21199827,9.345129,quiescent,1.02,1.19,3.9,3.12,0.1699999999999999,-0.7799999999999998
-1.5683572,5.462404,quiescent,0.72,0.65,4.41,3.3,-0.0699999999999999,-1.1100000000000003
1.9538479,5.7702827,quiescent,0.6,0.79,4.1,5.02,0.19,0.92
-1.8630273,5.1961145,quiescent,1.04,1.03,4.3,2.92,-0.01,-1.38
0.013322272,7.7013373,quiescent,0.88,0.86,3.66,4.08,-0.02,0.4199999999999999
2.1790068,6.5045376,quiescent,1.13,0.82,3.52,2.82,-0.3099999999999999,-0.7000000000000002
0.36121914,5.1810718,quiescent,1.2,1.14,3.98,3.79,-0.06,-0.1899999999999999
-2.3653915,3.8918138,quiescent,1.62,1.47,4.03,4.28,-0.1500000000000001,0.25
-1.4679813,10.5805025,quiescent,0.94,1.03,3.45,3.25,0.09,-0.2000000000000001
-0.08444605,5.7734904,quiescent,0.49,0.77,3.19,5.53,0.28,2.3400000000000003
-2.201235,8.759705,quiescent,1.47,1.28,3.93,3.82,-0.1899999999999999,-0.1100000000000003
-0.7037613,6.8456883,quiescent,2.07,0.82,3.04,3.54,-1.25,0.5
0.5135013,9.286396,quiescent,1.25,2.63,3.47,3.43,1.38,-0.04
-2.3827553,8.65672,quiescent,1.44,0.41,3.94,3.45,-1.03,-0.4899999999999997
-0.53659165,9.191919,quiescent,0.94,0.95,4.45,3.35,0.01,-1.1
-1.7358652,7.1789994,quiescent,0.78,0.86,2.72,4.37,0.0799999999999999,1.65
-0.059378948,6.112672,quiescent,0.76,1.78,3.41,3.48,1.02,0.0699999999999998
-2.5979927,4.944219,quiescent,0.84,0.86,4.44,4.03,0.02,-0.4100000000000001
3.1724112,6.4231462,quiescent,0.73,0.92,3.96,4.47,0.19,0.5099999999999998
0.5558866,5.8661966,quiescent,0.91,0.87,4.21,4.13,-0.04,-0.08
2.0946956,6.236795,quiescent,0.61,0.69,3.59,4.27,0.0799999999999999,0.6799999999999997
-1.4954154,5.1002297,quiescent,0.68,0.57,4.35,3.79,-0.1100000000000001,-0.5599999999999996
3.3497927,4.2494082,quiescent,1.84,0.76,4.06,3.14,-1.08,-0.9199999999999996
-1.2364041,7.428701,quiescent,0.67,0.54,3.23,3.29,-0.13,0.06
-1.0110525,5.9315634,quiescent,0.38,0.61,3.41,3.93,0.2299999999999999,0.52
1.2545885,9.618925,quiescent,0.82,0.65,3.84,3.39,-0.1699999999999999,-0.4499999999999997
-0.23909037,4.962478,quiescent,1.06,1.43,3.38,3.59,0.3699999999999999,0.2099999999999999
0.14267552,4.696856,quiescent,0.5,0.99,4.49,3.67,0.49,-0.8200000000000003
-1.9050473,2.06475,quiescent,0.65,0.65,3.31,4.23,0.0,0.9200000000000004
-1.0731175,6.334511,quiescent,0.84,0.91,8.97,3.56,0.07,-5.41
-0.6677905,7.012559,quiescent,0.76,0.92,4.09,4.09,0.16,0.0
-0.06514376,8.123992,quiescent,1.13,1.37,4.11,3.09,0.2400000000000002,-1.0200000000000005
-0.6550147,9.023596,quiescent,0.82,1.04,4.63,3.12,0.22,-1.5099999999999998
0.23506814,8.070256,quiescent,0.63,0.8,3.66,2.8,0.17,-0.8600000000000003
-2.6643772,12.016864,quiescent,0.58,0.95,3.82,3.75,0.37,-0.0699999999999998
-0.95840937,8.478081,quiescent,0.77,0.67,4.58,3.77,-0.0999999999999999,-0.81
4.3309107,4.8427925,quiescent,1.44,1.7,3.88,3.26,0.26,-0.6200000000000001
-1.344576,6.147591,quiescent,0.65,0.84,3.02,3.75,0.1899999999999999,0.73
2.1975768,6.030412,quiescent,0.79,1.18,3.88,3.88,0.3899999999999999,0.0
-2.51254,6.149658,quiescent,0.88,0.63,4.13,3.3,-0.25,-0.8300000000000001
-2.3292127,8.824904,quiescent,0.96,1.46,3.37,4.19,0.5,0.8200000000000003
-1.7695955,11.102226,quiescent,0.84,0.79,3.85,3.26,-0.0499999999999999,-0.5900000000000003
0.3065383,5.995666,quiescent,0.84,0.48,2.83,3.53,-0.36,0.6999999999999997
-2.274919,8.85143,quiescent,0.42,0.74,3.44,3.56,0.32,0.1200000000000001
-1.6728356,7.0918803,quiescent,1.3,0.71,4.5,3.32,-0.5900000000000001,-1.1800000000000002
-0.39354298,7.2794595,quiescent,1.74,1.73,3.95,3.18,-0.01,-0.77
3.8917353,6.13299,quiescent,2.16,1.97,3.67,3.64,-0.1900000000000001,-0.0299999999999998
-1.54936,4.653711,quiescent,0.63,0.85,3.43,3.43,0.2199999999999999,0.0
-1.6698918,6.4852962,quiescent,0.81,0.73,3.39,3.54,-0.08,0.1499999999999999
-0.77312225,8.436227,quiescent,1.16,1.93,4.08,3.58,0.77,-0.5
2.8615654,5.9817986,quiescent,1.05,0.57,4.62,4.44,-0.4800000000000001,-0.1799999999999997
-0.7986089,6.824567,quiescent,1.7,2.23,4.25,4.7,0.53,0.4500000000000002
-2.2704728,8.160797,quiescent,0.81,1.1,3.64,4.13,0.29,0.4899999999999997
3.11915,6.417219,quiescent,1.62,1.55,2.62,3.26,-0.07,0.6399999999999997
0.26117575,6.382652,quiescent,0.55,0.53,4.6,4.56,-0.02,-0.04
-2.3916538,9.665338,quiescent,0.81,0.5,3.58,4.42,-0.31,0.8399999999999999
-0.7339281,8.110054,quiescent,1.1,1.55,3.63,3.72,0.4499999999999999,0.0900000000000003
-2.417042,12.02499,quiescent,0.91,0.83,4.45,3.85,-0.08,-0.6000000000000001
2.5822954,5.7793627,quiescent,1.23,1.42,3.79,3.73,0.1899999999999999,-0.06
-1.681281,5.247505,quiescent,0.59,0.95,3.5,3.39,0.36,-0.1099999999999998
-0.41719005,8.339295,quiescent,2.64,2.88,3.34,4.6,0.2399999999999997,1.2599999999999998
-0.9133126,7.7050285,quiescent,1.05,0.56,3.52,4.4,-0.49,0.8800000000000003
2.329332,3.3910794,quiescent,0.44,0.64,3.52,2.91,0.2,-0.6099999999999999
-0.7360647,9.057795,quiescent,1.14,1.39,3.0,3.34,0.25,0.3399999999999998
1.2858301,5.047646,quiescent,0.51,0.7,3.8,3.92,0.1899999999999999,0.1200000000000001
-1.1975799,4.2208943,quiescent,0.75,0.99,4.23,3.6,0.24,-0.6300000000000003
-2.4375932,7.0354104,quiescent,0.71,0.81,3.36,3.32,0.1,-0.04
-0.91386247,9.863053,quiescent,2.0,1.01,3.5,3.73,-0.99,0.2299999999999999
-0.494698,6.014795,quiescent,2.33,2.11,3.44,3.19,-0.2200000000000002,-0.25
-0.16165817,8.879124,quiescent,1.13,0.8,4.2,3.69,-0.3299999999999998,-0.5100000000000002
-2.2891974,6.5046873,quiescent,0.79,0.71,4.87,3.98,-0.08,-0.8900000000000001
-0.7859341,9.251494,quiescent,1.43,1.38,4.88,3.9,-0.05,-0.98
-0.120922185,8.373293,quiescent,0.86,0.98,4.45,4.27,0.12,-0.1800000000000006
2.0728304,6.898741,quiescent,0.59,1.55,4.51,5.32,0.96,0.8100000000000005
-1.0740091,7.512338,quiescent,0.81,0.72,5.03,5.31,-0.09,0.2799999999999993
0.37496495,7.317393,quiescent,0.77,0.86,3.96,4.98,0.0899999999999999,1.0200000000000005
-1.0486385,7.9690647,quiescent,0.73,1.17,4.69,4.3,0.4399999999999999,-0.3900000000000005
0.14409281,7.2659345,quiescent,1.84,2.15,5.0,5.66,0.3099999999999998,0.6600000000000001
-0.45702058,8.649291,quiescent,0.73,0.81,4.62,4.9,0.08,0.2800000000000002
-1.0377575,9.835751,quiescent,0.59,0.49,3.95,4.36,-0.0999999999999999,0.4100000000000001
-0.5334166,10.078903,quiescent,1.04,0.71,5.71,6.15,-0.33,0.4400000000000004
-0.47106475,6.2880526,quiescent,1.08,0.85,4.91,4.88,-0.2300000000000001,-0.0300000000000002
-2.4520206,11.464371,quiescent,1.0,0.78,4.57,4.3,-0.2199999999999999,-0.2700000000000004
-1.9608991,6.4042296,quiescent,0.6,0.6,4.13,4.87,0.0,0.7400000000000002
-2.1544175,4.596633,quiescent,0.75,0.66,4.55,4.54,-0.0899999999999999,-0.0099999999999997
-1.544008,7.637645,quiescent,0.58,1.3,3.52,5.91,0.7200000000000001,2.39
-1.5513487,4.6363053,quiescent,1.18,0.89,4.33,4.58,-0.2899999999999999,0.25
-0.009116936,4.8807034,quiescent,1.41,1.17,5.4,4.21,-0.24,-1.1900000000000004
-1.3139713,5.790101,quiescent,0.96,0.84,5.23,6.09,-0.12,0.8599999999999994
0.7888877,5.0436954,quiescent,0.96,1.15,4.2,5.1,0.1899999999999999,0.8999999999999995
-2.6207085,12.056438,quiescent,1.15,1.4,4.23,5.23,0.25,1.0
-2.0863924,3.3892539,quiescent,0.96,0.64,5.44,5.5,-0.3199999999999999,0.0599999999999996
0.600231,5.742403,quiescent,0.5,0.59,3.52,5.32,0.0899999999999999,1.8000000000000005
1.3655317,3.0512543,quiescent,0.59,0.48,4.83,5.01,-0.1099999999999999,0.1799999999999997
-0.90785295,9.447784,quiescent,0.53,0.72,4.12,4.08,0.1899999999999999,-0.04
-0.086176775,5.0639215,quiescent,0.73,0.54,5.13,4.35,-0.1899999999999999,-0.7800000000000002
-1.4196821,8.160571,quiescent,0.75,0.85,3.54,4.61,0.0999999999999999,1.0700000000000005
-2.071318,9.059932,quiescent,0.6,0.84,3.36,4.47,0.24,1.11
-1.092619,7.351456,quiescent,1.17,1.92,4.53,5.05,0.75,0.5199999999999996
-0.26523885,9.182311,quiescent,1.13,0.86,4.53,6.12,-0.2699999999999999,1.59
-1.3070543,8.031412,quiescent,0.51,1.01,4.79,4.82,0.5,0.0300000000000002
-1.0567235,7.7313576,quiescent,0.69,0.56,4.63,4.22,-0.1299999999999999,-0.4100000000000001
-2.5661108,11.95865,quiescent,1.33,0.6,5.44,5.19,-0.7300000000000001,-0.25
-3.0225937,8.890984,quiescent,0.69,2.47,4.05,4.47,1.7800000000000002,0.4199999999999999
0.008658329,6.393671,quiescent,0.71,0.78,4.15,3.94,0.07,-0.2100000000000004
-0.9883901,6.0540137,quiescent,0.99,1.02,4.12,5.41,0.03,1.29
-1.0396521,4.976444,quiescent,0.76,0.81,3.61,4.37,0.05,0.7600000000000002
-1.9548514,11.249858,quiescent,1.08,1.81,4.62,4.68,0.73,0.0599999999999996
-2.1574411,6.0061994,quiescent,1.67,0.55,4.86,4.04,-1.12,-0.8200000000000003
-0.24926041,6.142965,quiescent,0.8,0.9,3.95,5.64,0.0999999999999999,1.6899999999999995
-1.7365862,8.032909,quiescent,0.5,0.41,4.18,4.03,-0.09,-0.1499999999999994
-0.9180809,5.530644,quiescent,1.16,0.62,5.65,5.26,-0.5399999999999999,-0.3900000000000005
2.852852,6.137182,quiescent,0.92,1.43,6.29,5.91,0.5099999999999999,-0.3799999999999999
0.7563973,7.3390718,quiescent,0.48,0.87,3.87,4.96,0.39,1.09
-1.7099895,11.923276,quiescent,0.81,0.68,4.73,5.33,-0.13,0.5999999999999996
0.8838273,4.5807414,quiescent,0.6,0.53,4.44,5.2,-0.0699999999999999,0.7599999999999998
0.69951785,4.793475,quiescent,1.2,0.96,5.38,4.53,-0.24,-0.8499999999999996
1.3780967,7.3975663,quiescent,0.42,0.71,4.82,3.28,0.29,-1.5400000000000005
0.5799358,6.0085754,quiescent,0.74,0.76,4.01,5.19,0.02,1.1800000000000006
-2.9535162,8.445686,quiescent,1.07,0.75,5.38,5.6,-0.32,0.2199999999999997
-1.6662198,9.540564,quiescent,0.76,0.97,3.54,4.7,0.2099999999999999,1.16
1.8083324,4.43711,quiescent,0.91,0.69,4.67,3.96,-0.22,-0.71
2.8887014,6.1793246,quiescent,0.93,0.73,5.41,4.8,-0.2,-0.6100000000000003
-0.14694685,8.0955,quiescent,1.07,0.96,4.67,4.69,-0.1100000000000001,0.0200000000000004
-1.9802563,11.59271,quiescent,1.27,1.36,5.48,4.41,0.09,-1.0700000000000005
0.312818,6.681395,quiescent,0.81,0.84,5.04,4.47,0.0299999999999999,-0.5700000000000003
-0.1453596,5.9499803,quiescent,0.67,0.6,4.74,6.36,-0.07,1.62
-0.60991484,9.19205,quiescent,1.13,1.23,4.36,4.71,0.1,0.3499999999999996
-2.3139277,9.59584,quiescent,0.46,0.83,4.59,4.6,0.3699999999999999,0.0099999999999997
-2.2371309,5.6527243,quiescent,0.68,1.03,4.59,3.76,0.35,-0.8300000000000001
-1.6764162,7.072031,quiescent,1.25,0.68,5.09,5.46,-0.57,0.3700000000000001
2.0920491,7.1669908,quiescent,2.01,3.11,4.21,5.82,1.1,1.6100000000000003
-1.4295155,10.795028,quiescent,1.13,0.5,4.46,4.36,-0.6299999999999999,-0.0999999999999996
-2.478233,3.813982,quiescent,0.51,0.77,3.99,4.45,0.26,0.4599999999999999
-1.1377494,7.8157654,quiescent,0.9,1.01,5.74,5.47,0.1099999999999999,-0.2700000000000004
-1.9646966,7.0193996,quiescent,0.69,0.89,4.68,4.01,0.2,-0.6699999999999999
-0.8562785,5.710918,quiescent,1.27,1.21,5.16,4.77,-0.06,-0.3900000000000005
-1.0554299,9.123613,quiescent,0.76,0.7,4.56,4.39,-0.06,-0.1699999999999999
-0.70090747,7.9538555,quiescent,0.71,0.78,3.63,5.51,0.07,1.88
-0.92620945,5.6622787,quiescent,0.91,0.57,4.79,5.25,-0.3400000000000001,0.4599999999999999
-1.7200879,9.305296,quiescent,0.85,0.62,4.26,4.54,-0.2299999999999999,0.2800000000000002
-2.3247528,10.948296,quiescent,0.97,0.78,3.95,5.34,-0.1899999999999999,1.3899999999999997
-1.612656,4.923887,quiescent,0.49,0.63,4.83,4.96,0.14,0.1299999999999999
-2.0268333,12.330193,quiescent,0.8,0.75,4.82,4.28,-0.05,-0.54
1.0214905,5.563159,quiescent,0.54,0.56,4.5,4.63,0.02,0.1299999999999999
-1.2567613,9.1754055,quiescent,0.59,0.74,4.33,4.44,0.15,0.1100000000000003
3.1022232,6.6449976,quiescent,2.8,2.11,5.1,6.32,-0.69,1.2200000000000006
-2.0872493,6.993507,quiescent,0.5,0.56,5.03,4.52,0.06,-0.5100000000000007
0.9126635,9.1719055,quiescent,0.86,0.62,4.18,5.28,-0.24,1.1000000000000003
0.03783076,6.4953575,quiescent,0.71,0.7,4.79,4.4,-0.01,-0.3899999999999997
-1.0482265,7.9740634,quiescent,0.45,0.63,3.59,4.74,0.18,1.1500000000000004
-2.4936583,7.360796,quiescent,0.84,0.92,5.67,4.53,0.08,-1.1399999999999997
-1.9004911,6.3791842,quiescent,1.5,1.65,4.81,5.52,0.1499999999999999,0.71
-1.067991,9.100457,quiescent,0.65,0.9,4.31,4.37,0.25,0.0600000000000005
-0.52349395,7.319331,quiescent,0.62,0.68,4.5,4.8,0.06,0.2999999999999998
-0.012706441,6.063626,quiescent,0.54,0.99,4.47,4.69,0.4499999999999999,0.2200000000000006
-1.9378058,9.27309,quiescent,1.05,0.98,4.99,4.4,-0.07,-0.5899999999999999
0.08056953,8.96164,quiescent,1.66,1.48,4.49,4.31,-0.1799999999999999,-0.1800000000000006
-1.1357541,8.41616,quiescent,0.6,0.37,5.49,4.21,-0.2299999999999999,-1.2800000000000002
-0.25958285,8.442932,quiescent,1.81,1.14,4.71,4.2,-0.6700000000000002,-0.5099999999999998
1.0225898,5.561734,quiescent,0.73,0.63,4.7,4.26,-0.0999999999999999,-0.4400000000000004
-1.7659038,12.276091,quiescent,0.49,0.56,5.32,5.14,0.07,-0.1800000000000006
0.23178604,9.201569,quiescent,0.99,0.54,5.25,4.02,-0.4499999999999999,-1.2300000000000004
2.3110247,5.466495,quiescent,0.89,0.97,4.81,4.75,0.0799999999999999,-0.0599999999999996
-0.18387732,7.9826355,quiescent,1.33,0.51,3.64,3.78,-0.8200000000000001,0.1399999999999996
0.630929,8.243016,quiescent,1.74,0.59,4.69,3.98,-1.15,-0.7100000000000004
-0.9899579,6.0771008,quiescent,0.59,0.95,4.05,6.73,0.36,2.6800000000000006
-1.3931781,9.117944,quiescent,0.65,0.63,3.65,4.1,-0.02,0.4499999999999997
-1.8647171,7.278249,quiescent,0.81,0.74,4.98,4.84,-0.07,-0.1400000000000005
0.27355468,7.248359,quiescent,0.45,0.74,4.64,4.66,0.29,0.0200000000000004
-1.8861905,5.23896,quiescent,1.96,0.73,3.83,4.7,-1.23,0.8700000000000001
0.9895914,4.5581007,quiescent,0.69,0.89,4.32,5.1,0.2,0.7799999999999994
0.78119826,8.254422,quiescent,1.33,0.69,5.06,4.76,-0.6400000000000001,-0.2999999999999998
-2.0174022,8.068354,quiescent,0.64,0.92,4.59,3.97,0.28,-0.6199999999999997
-0.40130535,9.2823105,quiescent,1.13,0.72,4.99,4.96,-0.4099999999999999,-0.0300000000000002
-1.852357,6.7118254,quiescent,2.57,2.33,4.89,4.63,-0.2399999999999997,-0.2599999999999998
-1.6817907,5.6108174,quiescent,0.88,0.9,4.89,4.34,0.02,-0.5499999999999998
-1.208928,7.7883472,quiescent,0.88,0.73,5.65,4.99,-0.15,-0.6600000000000001
-1.64561,5.8152966,quiescent,0.66,1.01,3.82,4.2,0.35,0.3800000000000003
-2.497371,3.4235075,quiescent,0.94,0.62,4.76,4.39,-0.3199999999999999,-0.3700000000000001
-1.862319,10.465177,quiescent,0.72,0.51,4.85,4.4,-0.2099999999999999,-0.4499999999999993
0.1879234,3.5577078,quiescent,0.89,0.39,4.92,4.18,-0.5,-0.7400000000000002
-1.3406287,6.8653803,quiescent,0.89,2.51,3.79,5.86,1.6199999999999997,2.0700000000000003
0.52160996,7.481943,quiescent,0.73,0.9,4.58,5.32,0.17,0.7400000000000002
-0.34728387,6.1343474,quiescent,0.91,0.82,5.27,6.13,-0.09,0.8600000000000003
-2.2926323,6.081254,quiescent,2.89,0.72,6.29,3.67,-2.17,-2.62
3.0300794,5.9260955,quiescent,0.99,1.25,4.82,5.0,0.26,0.1799999999999997
-1.8345342,11.135045,quiescent,0.72,0.35,4.2,5.31,-0.37,1.1099999999999994
-1.6535848,5.138534,quiescent,0.74,0.69,4.69,4.53,-0.05,-0.1600000000000001
-1.3985626,7.287109,quiescent,0.45,0.84,5.19,3.46,0.3899999999999999,-1.7300000000000004
-2.4119105,9.533779,quiescent,0.63,1.18,5.56,5.02,0.5499999999999999,-0.54
1.2945714,5.063427,quiescent,1.11,2.3,5.63,5.13,1.1899999999999995,-0.5
-1.5277921,8.159461,quiescent,1.3,1.32,4.41,3.73,0.02,-0.6800000000000002
0.41408867,6.4432993,quiescent,0.61,0.93,4.48,3.28,0.32,-1.2000000000000006
-1.3174167,8.321777,quiescent,0.61,0.9,3.73,4.96,0.29,1.23
-0.8737925,8.675757,quiescent,2.0,1.67,4.53,5.3,-0.33,0.7699999999999996
-2.1825192,2.4215114,quiescent,0.68,0.49,4.59,3.69,-0.19,-0.8999999999999999
0.21960482,4.9847765,quiescent,0.92,0.88,5.04,4.54,-0.04,-0.5
-0.8296373,8.137352,quiescent,0.84,0.8,4.31,4.84,-0.0399999999999999,0.5300000000000002
-0.16640158,7.822848,quiescent,0.82,0.92,6.14,4.75,0.1,-1.3899999999999997
-1.6997114,6.409105,quiescent,1.16,2.11,4.8,7.24,0.95,2.4400000000000004
0.038195826,7.0866723,quiescent,1.41,1.53,4.8,4.64,0.1200000000000001,-0.1600000000000001
0.30876607,9.073865,quiescent,0.6,0.69,5.24,4.49,0.0899999999999999,-0.75
0.008978399,5.9579134,quiescent,0.87,1.07,4.03,4.54,0.2,0.5099999999999998
-1.6172498,5.0417194,quiescent,0.92,0.69,4.82,4.77,-0.2300000000000001,-0.0500000000000007
-0.819311,2.2111917,quiescent,0.69,2.17,4.9,5.54,1.48,0.6399999999999997
-1.8982524,3.5867817,quiescent,0.88,0.64,5.28,5.13,-0.24,-0.1500000000000003
-1.0519236,5.7768416,quiescent,0.96,0.58,4.41,4.23,-0.38,-0.1799999999999997
-1.6061374,7.4001217,quiescent,1.42,0.46,5.57,4.33,-0.96,-1.2400000000000002
-1.9202807,8.919699,quiescent,0.91,0.74,5.25,3.97,-0.17,-1.2799999999999998
-1.4150785,8.764339,quiescent,0.94,0.57,5.01,4.72,-0.37,-0.29
-1.3374177,7.4159184,quiescent,0.48,0.83,6.2,4.04,0.35,-2.16
-1.0083613,5.6016617,quiescent,1.34,1.2,5.33,5.79,-0.1400000000000001,0.4599999999999999
0.9122513,5.6027513,quiescent,0.51,0.81,4.79,4.94,0.3,0.1500000000000003
-0.24627823,6.1151934,quiescent,0.73,1.22,4.28,4.63,0.49,0.3499999999999996
-0.039098978,8.918004,quiescent,1.49,0.89,5.13,4.16,-0.6,-0.9699999999999998
1.6868535,3.7045312,quiescent,0.97,0.75,4.54,5.15,-0.2199999999999999,0.6100000000000003
0.17973821,8.653813,quiescent,0.63,0.84,4.91,4.17,0.2099999999999999,-0.7400000000000002
-0.3170284,9.010139,quiescent,0.7,0.66,4.43,3.37,-0.0399999999999999,-1.0599999999999996
0.8220658,4.8448668,quiescent,1.05,1.4,4.73,5.5,0.3499999999999998,0.7699999999999996
0.5639687,7.135545,quiescent,0.88,0.99,4.29,4.69,0.1099999999999999,0.4000000000000003
-0.528106,7.4902496,quiescent,1.91,2.76,3.96,6.2,0.8499999999999999,2.24
1.3219756,6.401785,quiescent,0.95,1.57,4.77,4.52,0.6200000000000001,-0.25
4.6086545,6.1497397,quiescent,0.89,1.22,5.3,4.7,0.3299999999999999,-0.5999999999999996
-0.99308324,7.370682,quiescent,0.68,2.02,4.35,5.05,1.34,0.7000000000000002
2.6585267,6.4799867,quiescent,0.88,0.53,5.42,4.09,-0.35,-1.33
-2.4992332,6.4278007,quiescent,1.01,0.84,4.6,3.92,-0.17,-0.6799999999999997
0.43234777,9.32047,quiescent,0.58,0.48,4.3,4.54,-0.0999999999999999,0.2400000000000002
-1.4663306,6.24072,quiescent,0.63,0.94,4.75,3.11,0.3099999999999999,-1.64
-1.2815328,11.686392,quiescent,2.81,1.16,5.74,5.33,-1.65,-0.4100000000000001
0.8803825,5.8673463,quiescent,1.64,0.95,6.11,4.21,-0.69,-1.9000000000000004
-1.6907724,5.422992,quiescent,0.77,0.82,5.07,3.76,0.0499999999999999,-1.3100000000000005
-0.6222891,7.970097,quiescent,1.76,1.01,4.61,5.85,-0.75,1.239999999999999
0.7799866,8.84545,quiescent,0.57,0.56,4.24,4.5,-0.0099999999999998,0.2599999999999998
