x,y,cell_type,FOXM1_wt,FOXM1_ko,NUSAP1_wt,NUSAP1_ko,PABPN1_wt,PABPN1_ko
2.406678,5.106332,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.0794239,0.8779384,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.7087316,0.19511734,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.5485506,-0.58315307,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
-0.5839902,1.8965807,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.6889172,-0.07879997,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.7244322,1.4032508,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-2.3040254,1.9251744,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
1.3628122,3.2131805,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.6512835,4.636038,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.1465709,3.2986097,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-0.73803777,2.2121437,intermediate,0.0,0.0,0.0,0.0,2.0,1.0
1.9843608,-0.6475947,intermediate,1.0,0.0,0.0,1.0,0.0,0.0
0.27385798,1.5721012,intermediate,1.0,0.0,3.0,0.0,0.0,0.0
0.78721476,1.0543344,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.12032739,1.3482906,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
3.1135077,-0.37366313,intermediate,2.0,0.0,0.0,0.0,0.0,0.0
-0.94694954,1.1697302,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.8627422,4.2650137,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.92478496,5.1585007,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
2.3939693,-0.10181406,intermediate,2.0,0.0,4.0,5.0,0.0,0.0
3.760442,-1.0144691,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.7979074,-0.13669066,intermediate,0.0,0.0,0.0,2.0,0.0,0.0
-0.34390247,2.9230192,intermediate,2.0,0.0,0.0,0.0,0.0,0.0
1.4273013,2.9586143,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.17849468,0.42485398,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
2.9073648,-0.6176551,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.8277709,1.1966603,intermediate,0.0,0.0,0.0,0.0,2.0,0.0
1.1167518,4.7220516,intermediate,0.0,0.0,0.0,8.0,0.0,0.0
1.2946332,3.1751761,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.3027759,2.3307533,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.75848436,4.2556005,intermediate,2.0,0.0,2.0,0.0,0.0,0.0
1.594257,5.1295633,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
1.0733764,3.1714983,intermediate,0.0,0.0,0.0,0.0,28.0,0.0
-0.22561061,-0.5164292,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.5187457,1.2711577,intermediate,0.0,0.0,0.0,2.0,0.0,0.0
0.29552567,1.616671,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.2202885,-1.483171,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.0449975,2.5243406,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.6116209,1.1388963,intermediate,0.0,0.0,0.0,0.0,2.0,0.0
-0.5945059,3.2933643,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
2.1629784,-0.28798708,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.096008904,3.3903105,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
0.6615499,1.308492,intermediate,0.0,1.0,0.0,0.0,0.0,36.0
2.7806537,-0.37008747,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
0.43828046,1.4963574,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.3951898,-0.83924526,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.47754622,3.4226077,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.81269914,2.316439,intermediate,0.0,0.0,0.0,0.0,0.0,7.0
-1.7606779,3.9538958,intermediate,2.0,0.0,3.0,0.0,0.0,0.0
-1.570983,2.7308662,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.3627553,4.0853868,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.449257,-0.40794745,intermediate,0.0,0.0,0.0,5.0,0.0,0.0
1.1932828,1.5200212,intermediate,0.0,0.0,1.0,0.0,0.0,0.0
2.44748,4.5853148,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.3629725,2.4071376,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.5942966,1.159632,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.8693252,2.261568,intermediate,3.0,0.0,3.0,0.0,0.0,0.0
-0.8436609,2.957209,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.7424233,2.3950794,intermediate,3.0,0.0,1.0,0.0,0.0,0.0
0.93275875,1.2886745,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.9673163,1.9967811,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.031491123,3.691813,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.88426876,2.600905,intermediate,0.0,0.0,0.0,0.0,1.0,0.0
-1.0365256,2.039687,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.6890147,1.1450386,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.2962897,3.1883025,intermediate,3.0,0.0,0.0,0.0,0.0,0.0
1.2350379,2.0425925,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.7462729,5.7298994,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
2.4146798,0.38523877,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-2.189038,2.0681882,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
2.3128457,4.544832,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.0029928798,1.7970651,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.5185895,3.80829,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
0.7222504,3.9054656,intermediate,0.0,0.0,0.0,0.0,1.0,0.0
1.083137,0.65052706,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.7446792,4.573649,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.59873307,0.48064482,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.632572,5.227822,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.955781,0.80689603,intermediate,2.0,0.0,0.0,0.0,6.0,0.0
0.7985312,3.53682,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.2839291,-0.33449888,intermediate,2.0,0.0,4.0,1.0,0.0,0.0
1.5791603,-0.04124384,intermediate,0.0,0.0,0.0,0.0,22.0,0.0
2.876046,-1.0051441,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.5120699,1.6252389,intermediate,4.0,0.0,0.0,0.0,0.0,3.0
-0.13720477,1.161417,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.07910585,1.2443669,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
1.6511334,0.86082333,intermediate,0.0,0.0,4.0,0.0,0.0,0.0
-1.6704032,3.5523186,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.5032442,1.7405695,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.81075877,0.93733674,intermediate,0.0,0.0,0.0,4.0,0.0,0.0
2.1706097,-0.08395475,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-2.0131252,1.5717113,intermediate,2.0,0.0,0.0,0.0,0.0,0.0
1.9791206,0.96876454,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
1.4680128,-0.20872784,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.7906718,0.43534046,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.6614184,2.146412,intermediate,2.0,0.0,2.0,0.0,0.0,0.0
0.5685323,4.071336,intermediate,1.0,0.0,3.0,0.0,0.0,0.0
3.7014568,3.3425255,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-1.5692579,3.2894912,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.5835447,1.3938376,intermediate,2.0,0.0,5.0,0.0,0.0,0.0
-1.0531654,2.137959,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.0549934,0.3382674,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.68701446,0.61720324,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
-2.1593635,2.3796034,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.734089,1.0168238,intermediate,0.0,0.0,1.0,0.0,0.0,0.0
-1.9882708,2.8479917,intermediate,0.0,0.0,0.0,0.0,2.0,0.0
-1.501001,3.405901,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.23302047,3.0171716,intermediate,0.0,0.0,0.0,6.0,0.0,0.0
0.61955124,4.347963,intermediate,0.0,0.0,0.0,0.0,66.0,0.0
1.5600747,2.2522824,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.6914299,0.6047847,intermediate,1.0,0.0,0.0,1.0,0.0,0.0
1.0376213,0.8419261,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.9846148,0.36963886,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.12330955,1.6992589,intermediate,3.0,0.0,1.0,0.0,0.0,0.0
-0.29808366,1.5319324,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.1946028,3.0072384,intermediate,0.0,0.0,0.0,0.0,0.0,17.0
0.63376486,1.9619108,intermediate,1.0,0.0,0.0,0.0,1.0,0.0
1.3033687,-0.27318263,intermediate,0.0,0.0,0.0,0.0,0.0,3.0
0.9561799,4.8548284,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.5305803,0.8999779,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.67212534,3.634958,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-2.1474354,2.179207,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.6593165,-1.3115474,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.6638206,1.6536483,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.12694249,1.1655655,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.975328,3.7625363,intermediate,1.0,0.0,4.0,2.0,0.0,0.0
1.8069901,3.141729,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.1036282,-1.3626388,intermediate,1.0,0.0,1.0,0.0,0.0,0.0
2.745028,-1.2119725,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.5846654,1.692001,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.07247667,1.0457437,intermediate,1.0,0.0,6.0,0.0,0.0,0.0
0.041699808,0.5071161,intermediate,0.0,0.0,2.0,4.0,0.0,1.0
-0.56146437,0.51472205,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-0.3897212,1.990977,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.2811472,2.7901654,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.30062395,1.6019291,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.45834413,0.9551021,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.53964496,-0.012326298,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.1892864,1.8189702,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.6362342,1.567791,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.7678379,1.0461023,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.0959613,-0.81398326,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.6861148,-1.3842251,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.168642,3.0333934,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
3.0130508,-1.0778738,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.2567089,4.074037,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
1.1775417,1.1436071,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.29348177,0.0023807692,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.0150738,-0.058235295,intermediate,0.0,0.0,0.0,0.0,0.0,1.0
0.597579,2.0795903,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.2096019,0.9963641,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.1523826,1.8361166,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.20672137,0.2836071,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
2.0017717,1.8962448,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.1263518,4.827131,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.3344737,-0.10901808,intermediate,0.0,0.0,0.0,0.0,111.0,0.0
0.7692224,1.0681101,intermediate,0.0,0.0,0.0,0.0,12.0,0.0
1.7615329,1.109593,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.5386177,0.5347824,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-0.9239098,0.9316032,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.69339335,3.5296195,intermediate,0.0,0.0,1.0,0.0,0.0,0.0
3.6661382,-0.16252236,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.0424435,3.2083087,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
1.4407464,1.2950865,intermediate,0.0,0.0,0.0,0.0,3.0,0.0
1.6954279,0.4586892,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.1148189,0.81263006,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
1.0891511,1.7703606,intermediate,2.0,0.0,4.0,0.0,0.0,0.0
-0.67381674,3.1963,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.1243538,0.87817043,intermediate,0.0,0.0,0.0,0.0,11.0,0.0
0.5503613,3.59584,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.10032761,2.0112076,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.2116029,2.534402,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.034812313,1.2012838,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.3141367,-0.4192638,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.3428915,5.1697164,intermediate,0.0,0.0,0.0,0.0,0.0,1.0
-0.4029735,1.210672,intermediate,0.0,1.0,8.0,0.0,0.0,0.0
0.2886457,3.6943781,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.3142798,2.0636878,intermediate,0.0,0.0,0.0,0.0,0.0,13.0
3.092899,-1.079205,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.4211973,2.3202457,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.3813821,4.044194,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
3.3619003,-0.694292,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.31154957,2.2093868,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.3416917,3.6455789,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.61905915,2.070298,intermediate,0.0,0.0,0.0,4.0,0.0,0.0
-1.9258685,5.6178694,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.4527535,2.3934066,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-0.8598618,0.85116965,intermediate,0.0,0.0,6.0,0.0,0.0,1.0
-1.3879021,3.1128926,intermediate,1.0,0.0,4.0,0.0,0.0,0.0
3.3046935,-1.419118,intermediate,0.0,0.0,0.0,0.0,0.0,40.0
0.31332836,1.4912965,intermediate,5.0,0.0,3.0,0.0,0.0,0.0
0.0016652332,1.3763957,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.06564445,0.6269207,intermediate,4.0,0.0,3.0,0.0,0.0,0.0
2.2018046,1.2403158,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.4183824,2.065261,intermediate,2.0,0.0,5.0,0.0,0.0,0.0
2.0175316,2.763854,intermediate,0.0,0.0,3.0,1.0,0.0,0.0
0.53352773,1.9023218,intermediate,0.0,0.0,0.0,0.0,1.0,0.0
0.646927,2.492766,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.8482046,2.4428756,intermediate,0.0,0.0,2.0,0.0,0.0,0.0
1.0647067,1.3393214,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.2823627,2.5174415,intermediate,0.0,0.0,1.0,0.0,0.0,0.0
1.3385252,3.3836114,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.1982327,-0.14299689,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.714423,0.97368264,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.9453154,-0.3619984,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-1.9901869,3.2669137,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.6193586,4.7295427,intermediate,0.0,0.0,0.0,0.0,127.0,0.0
0.8787072,-0.0368527,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.09794471,3.7919567,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.4703379,-1.6021577,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.4023818,2.0129614,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.775847,1.3439097,intermediate,4.0,0.0,1.0,2.0,0.0,0.0
1.2551373,-0.06314717,intermediate,1.0,0.0,0.0,4.0,0.0,0.0
0.8166704,1.5535991,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.924906,0.29705542,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-0.18518391,3.6488743,intermediate,0.0,0.0,0.0,0.0,1.0,0.0
0.57612544,1.4873999,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.6049525,0.6104762,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.5929925,0.8466615,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
1.3554627,-0.47151473,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.66335076,2.7068126,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.752228,2.0822685,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.5093522,-0.45686722,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.0562316,2.8268979,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.1377096,-0.8953485,intermediate,0.0,0.0,0.0,7.0,0.0,0.0
2.236529,-1.5943652,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-0.72422945,3.268628,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
3.3471355,-0.91305834,intermediate,0.0,0.0,0.0,0.0,107.0,0.0
-0.070888,2.9646373,intermediate,0.0,0.0,0.0,0.0,0.0,1.0
-0.034423355,3.4533446,intermediate,0.0,0.0,0.0,0.0,132.0,0.0
-0.7876488,3.0985658,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.45675,0.95647675,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.3302817,4.6026363,intermediate,0.0,0.0,0.0,1.0,21.0,0.0
-0.39004976,2.1445968,intermediate,3.0,0.0,0.0,4.0,0.0,0.0
3.1656673,0.60272926,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.4085565,5.6700706,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
1.7901741,1.006522,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.5003164,-1.0930213,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.3751035,0.2362425,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.481687,5.4805727,intermediate,3.0,0.0,0.0,3.0,2.0,0.0
0.98741204,0.24318689,intermediate,1.0,1.0,0.0,0.0,0.0,0.0
0.7024084,0.09916799,intermediate,2.0,0.0,0.0,0.0,19.0,0.0
2.4102492,-0.6098404,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.060946394,2.799271,intermediate,0.0,0.0,1.0,0.0,0.0,0.0
2.3356938,2.238999,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.9821427,0.40958285,intermediate,3.0,0.0,7.0,4.0,0.0,0.0
-0.848965,2.0829144,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.2928486,3.7784941,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.113686204,1.9659643,intermediate,2.0,0.0,0.0,0.0,0.0,0.0
-0.42247415,3.426066,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.81531346,1.7016821,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.5844713,1.3689989,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.1475377,-0.097714,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
0.35285318,2.3195567,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.8595622,1.3666692,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.0723989,-0.40934604,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.8955654,3.1657283,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.37230575,3.0192878,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.8363539,0.61324644,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.7893115,2.2558727,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-2.253739,3.2361405,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.3515517,4.1551943,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.0592635,-0.3744595,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.8803586,5.192164,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.6767012,1.9192166,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.1682456,3.0647647,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.4508684,-0.38038224,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-1.0172108,1.5191253,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.4623723,1.3258582,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.83331174,1.3229442,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.952424,2.0898356,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
0.6334776,1.4625658,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.0065907,0.71041775,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.7703949,2.4475505,intermediate,1.0,0.0,0.0,0.0,0.0,1.0
0.48343846,0.3197873,intermediate,1.0,0.0,10.0,0.0,0.0,0.0
0.056390535,1.0700015,intermediate,2.0,0.0,0.0,0.0,0.0,0.0
1.2511117,1.1150447,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
3.3912778,2.1665592,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.7427884,2.2176685,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
0.6510649,3.7141633,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.1373491,4.3861823,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.9987133,2.5452917,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.1369913,2.911546,intermediate,1.0,0.0,1.0,3.0,0.0,0.0
1.4860096,2.459571,intermediate,2.0,0.0,0.0,0.0,0.0,0.0
2.630376,0.7023359,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.2398298,-0.16256316,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.7442942,0.51468587,intermediate,0.0,0.0,2.0,0.0,0.0,0.0
2.2012815,-1.2241576,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.011603582,2.729539,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.096706,-0.8961629,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.5866054,-0.117378905,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.07916018,0.8410327,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.18186545,2.4909873,intermediate,2.0,0.0,0.0,0.0,0.0,0.0
2.5179353,0.33676058,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.91254836,0.3328152,intermediate,0.0,0.0,0.0,0.0,2.0,0.0
-1.4681944,1.2235636,intermediate,0.0,0.0,0.0,1.0,0.0,0.0
0.51850325,0.58548176,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.0937595,-0.09658502,intermediate,3.0,0.0,0.0,0.0,0.0,0.0
-1.520034,2.9763224,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.287244,2.5124278,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-0.59834576,2.7367008,intermediate,0.0,0.0,0.0,2.0,0.0,0.0
-0.8091216,2.9893794,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
1.9638774,0.677337,intermediate,0.0,0.0,1.0,0.0,0.0,0.0
2.5210905,-0.21307455,intermediate,0.0,0.0,1.0,0.0,0.0,0.0
1.433555,4.9011106,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
2.1342716,1.1063902,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.07362038,-0.20471354,intermediate,0.0,0.0,0.0,0.0,1.0,0.0
1.1799234,1.2878598,intermediate,2.0,0.0,3.0,0.0,0.0,0.0
1.8604597,0.19131291,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
2.7462983,-0.9629313,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.2325873,3.095267,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.8453524,4.6540847,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.9030932,3.277173,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
3.5561802,5.345123,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.495392,1.0178338,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.3681759,1.4099987,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.68014115,2.0794876,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
1.1589705,0.90050936,intermediate,0.0,0.0,0.0,0.0,1.0,0.0
2.708184,0.018094392,intermediate,0.0,0.0,0.0,2.0,0.0,0.0
-0.83490956,1.6258816,intermediate,2.0,0.0,4.0,0.0,0.0,0.0
1.2544466,4.4384933,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
-0.8495959,3.987922,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.3182701,-0.68166476,intermediate,0.0,0.0,2.0,0.0,0.0,0.0
2.9275267,-1.395848,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-1.4687167,1.2993141,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.37485686,3.807754,intermediate,0.0,1.0,0.0,0.0,0.0,0.0
0.51827455,5.6236625,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
0.18353769,4.7719045,intermediate,0.0,0.0,0.0,0.0,0.0,1.0
1.4234693,2.649183,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
-0.9531977,3.0215523,intermediate,1.0,0.0,0.0,0.0,0.0,0.0
3.3933008,-0.998253,intermediate,1.0,0.0,1.0,0.0,0.0,0.0
-0.34930506,3.3739307,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.8466259,4.875376,intermediate,0.0,0.0,2.0,0.0,0.0,0.0
0.37959418,2.1382625,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.4798468,-0.3848001,intermediate,0.0,0.0,2.0,0.0,0.0,0.0
0.63788444,2.1492527,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
1.0655463,0.19289835,intermediate,0.0,0.0,0.0,0.0,0.0,0.0
