gene,umap_x,umap_y,cluster
ADAMTS15,25.186228,8.2660675,8
UNC13A,26.41432,7.505952,7
CENPK,-1.7805812,-0.41937396,8
LILRA2,26.844343,4.099513,4
ZSWIM6,26.98364,6.765641,7
AL359915.2,23.552874,8.293296,2
CEP72,22.309864,9.1914,8
AL022324.3,26.303146,6.0053263,0
GPR89B,25.297152,5.7277536,7
NOSTRIN,26.7005,4.9852896,8
PCDHA10,24.73644,4.2657804,7
SARS2,24.914804,7.506554,8
RASGRF2,26.309862,5.6332145,7
SLC23A1,27.325727,4.0918818,4
HGD,27.057905,4.328138,0
CXCL3,27.899956,6.2227263,7
KIAA0319L,22.57635,7.1110053,2
MTMR10,25.078613,9.246849,0
RNF138,26.714605,2.9046302,8
DAAM2,24.130886,6.4025803,5
PLCXD1,23.436724,7.824068,8
DAAM1,22.723715,3.6287477,6
BLCAP,22.589111,3.6971443,6
KHDC4,27.796103,4.4409614,0
AL359094.1,26.519644,5.444598,7
AL161756.3,28.127247,5.475061,0
AGAP2,23.678675,7.6517973,2
LINC02452,27.433498,6.520886,0
MFSD6,25.462847,6.85971,7
SPON1,26.99139,5.7432084,7
AL358790.1,24.00367,3.0878377,4
AC087286.3,24.921412,5.459476,4
GNG3,22.967167,5.523,8
VPS41,23.47999,6.6033287,5
AC096558.2,26.862396,7.089075,0
ATP8B1,25.748386,6.7894073,0
ZNF471,25.662067,3.8082726,3
AC112907.3,27.259695,6.7852144,3
AL451069.2,24.777212,2.6477149,4
HAS3,27.227325,3.947756,8
SYNJ1,28.008955,5.9625278,7
TRAPPC6B,27.793903,6.343299,7
MAT2B,25.454502,6.1197944,0
SLC8A1,25.856487,4.3629265,7
AL360219.1,26.494013,7.307418,0
AC008040.1,24.771814,6.664761,0
AC092835.1,26.720455,6.549794,3
ZNF891,26.963629,5.016427,3
NOTCH2NL,26.318377,6.347354,7
OSBPL7,24.91235,4.2675056,3
C1orf194,26.173088,6.127338,0
XPR1,26.061274,8.260726,7
TRAM2,23.656654,7.2090306,5
YIPF6,20.686478,7.525149,8
C17orf113,25.500666,4.750347,4
EMC10,21.556965,3.723415,8
ZNF506,27.380352,6.2907615,1
AC104463.2,26.190285,5.966188,0
NUTM2D,23.074171,3.8525012,8
MED6,22.220499,5.8991203,8
MIR181A1HG,24.769165,6.9168987,5
C2CD4C,23.424435,7.0574307,8
ITM2A,23.266111,1.9203614,8
SLC7A2,23.65587,5.606864,2
CARS,22.004086,6.464991,2
VN1R1,27.41665,6.5211496,7
AC078785.1,24.707056,3.7406764,4
ARHGEF28,25.065845,7.044253,0
AC025164.1,24.85027,6.0475802,0
AC103706.1,26.605936,4.448889,7
SLC18B1,21.363129,3.7056382,8
INO80B,26.450737,6.2520766,3
ZNF587B,26.769258,5.5491204,3
TOX,26.690817,7.0292473,0
NPPA,21.191828,4.1981945,8
ZNF711,26.151394,8.334959,1
ZNF483,25.174177,8.291592,0
AL020995.1,26.132603,3.2527266,4
PCSK5,26.756384,7.6927776,7
SLC10A5,25.649126,3.4095998,8
P4HA1,19.741693,5.127534,8
CD9,19.919453,5.1830816,8
NAPEPLD,24.821226,8.316074,0
DYNC1I1,25.775408,4.5631976,7
MAPK14,23.2623,6.551767,4
TRIB2,23.208961,5.007422,3
NUP58,26.680147,8.306684,0
FAM49A,22.905037,7.8981905,2
NUTM2B-AS1,26.0113,6.930683,0
AC099508.1,23.178497,4.898545,4
FNBP4,25.55811,4.709001,7
DUSP16,25.816187,8.386632,7
AL157871.1,24.22532,6.045356,7
SAT1,23.846182,2.1496751,4
SIRT7,25.66764,5.9885664,0
HIVEP1,25.530172,7.1103806,1
AC002451.1,24.53963,3.442731,7
AC103691.2,23.431812,4.2964554,8
PRLR,23.857147,3.558143,4
CHN2,23.235567,3.772701,4
AC097534.1,26.72842,4.11303,7
SMURF2,27.320332,6.894788,7
SGK2,26.39465,3.944912,4
AL117190.1,26.226957,3.343606,4
PAPOLG,26.70638,5.140021,3
AC008686.1,26.56747,5.120844,7
RIC3,26.05084,5.2433925,7
TDRP,24.138195,5.107897,8
AP003390.1,23.552286,3.838573,8
AC027682.4,26.574238,7.495081,8
CDAN1,27.759459,6.852784,0
MAGEB10,27.585712,4.588894,0
AC005523.2,24.160093,4.9147954,4
SPARCL1,20.395487,5.378028,8
PTAFR,27.811134,6.568915,0
FO704657.1,25.953213,4.446566,7
ALK,25.672468,3.8049326,4
DHFR,21.355854,9.671205,8
AC083836.1,26.988033,5.6900406,7
AC067817.2,25.809908,6.431929,0
AL512625.3,23.213587,4.3580914,4
GPD1,27.44139,4.1141562,0
AC100786.2,23.288263,8.68525,8
CYTH3,25.665438,4.126224,7
GPC6,24.94502,6.961736,8
GPS2,21.669024,7.6885986,8
MARCH5,23.328506,1.4482256,8
KLF4,25.645998,3.9839742,8
GOLGA8A,27.110428,5.2688684,1
OR8B3,27.901423,5.2074256,0
C5orf15,22.083838,4.249438,8
AC011944.1,25.610796,3.5866072,7
KCNJ9,26.522102,6.6783967,0
SNX25,25.875834,6.2331176,0
AC145207.6,27.196218,7.679689,0
KIF14,21.869524,10.255852,8
DLL4,22.5425,3.2587683,8
ACO1,22.57144,6.6924148,2
IQCD,23.899117,8.897688,8
NAGPA,22.240011,4.643776,4
KSR1,21.696661,3.220511,6
WDR19,25.28497,6.7808294,0
SPIN1,24.427597,5.240977,8
SPDYE3,25.325638,5.8208137,7
AC114939.1,25.416555,4.8505607,4
ADARB2,24.641973,3.483375,4
AATBC,27.012459,7.025845,7
AC008937.3,27.393139,4.170746,7
AL121890.2,26.36839,6.2190766,0
ESYT3,22.56469,5.386873,2
U2SURP,23.44536,8.299295,5
AC127164.1,24.635235,4.141906,3
CLK2,25.022114,6.5923915,7
SRC,21.384054,6.12539,8
CPNE5,21.548786,3.7158847,8
AC091057.3,25.942434,3.743055,4
AP000254.1,26.016077,4.4155345,4
TAPBP,21.7017,7.3243513,2
TBX2,22.867739,4.9719076,8
CCZ1,22.265045,5.3336163,8
YPEL2,21.875904,2.6480482,6
CUL3,25.706024,8.448339,5
AP001469.1,24.560064,3.7339487,4
GOLGA8B,26.429958,5.2841997,1
SMG9,22.571184,7.358923,8
WDR91,24.36026,7.2993145,2
FLT3LG,26.840612,6.6690397,8
ARHGAP26,26.35142,6.5709004,0
ALLC,25.819534,3.1735845,4
MRPS5,23.111624,4.6100187,4
NCAPG,-1.7774291,-0.32202843,8
PERP,25.326601,5.497266,0
SPOPL,26.490217,7.578727,0
GBP1,25.728407,6.4417434,7
HCG25,26.994745,5.243726,0
HIST1H2AH,24.514172,9.309531,8
GSTO2,25.705278,3.6661596,4
SCART1,23.169994,5.4314656,4
TBX3,24.186165,3.0463145,4
HNRNPL,26.618452,8.08905,0
AC079035.1,25.280317,2.9347744,4
AC245884.10,27.101904,6.3093767,7
RGMB-AS1,23.929579,2.6754138,4
MED26,26.143503,4.330019,4
AC005358.2,25.618492,5.850521,0
GABRG2,25.563444,4.478463,8
WASF1,25.352001,7.8577504,2
LPAR4,22.331764,3.969432,6
IQCG,23.90334,7.666361,2
UBA6,26.822676,6.7091703,7
AC104184.1,26.499096,6.4420342,0
LDLR,21.84175,6.0150204,8
AF064858.1,26.251389,5.8060822,7
AC009812.4,26.527693,6.8822193,7
TMEM145,25.47879,4.4764566,8
GMEB2,23.885126,6.893826,8
PHRF1,25.163914,8.175921,1
RSRP1,22.294628,3.3517644,6
AC093323.1,20.345873,6.036622,8
AP001059.3,25.047918,5.019974,4
U91328.3,23.815914,6.7224455,4
LTN1,23.71447,6.2388077,4
MYH2,26.909187,6.71397,0
MPV17L,24.089186,7.526187,2
RASEF,26.553608,6.1593423,7
AC127024.5,25.562426,6.193936,7
OSBPL11,24.302153,8.741589,0
ACRV1,24.540115,4.221108,4
MPP5,26.527578,7.4836655,0
AL359643.2,25.138855,3.3795354,4
RNF165,25.994762,5.556351,0
MYH3,27.22523,5.4494495,7
MYL9,21.07685,5.2690783,6
MFAP3L,25.355145,5.4771066,4
PKD1,26.640865,6.5194483,0
AC006547.3,23.459677,5.2036004,8
ZNF692,22.125206,5.8681836,8
SNAP91,23.446398,5.43103,8
NELFCD,21.063526,5.6205077,8
IGDCC4,21.477228,3.4711494,6
PLRG1,22.880016,7.6628556,8
CAMSAP1,24.438675,9.075361,0
SLF2,23.71867,8.227682,1
SCG3,23.48913,4.593313,4
ASCL5,22.17835,3.043612,8
AC084036.1,25.67706,7.1400743,5
NSD2,23.648216,9.749169,8
AC091057.4,23.71427,9.177563,8
TBC1D23,26.202559,4.5307074,3
LFNG,21.46994,6.9501815,2
ANOS1,25.712826,8.1129265,0
MED13L,26.999327,5.314552,7
NEXMIF,27.002634,7.787947,0
LSS,21.689274,3.8215506,6
AC103591.3,25.05438,5.1313877,7
Z97205.2,23.336987,3.996328,4
LINC00102,24.898987,4.31516,4
LINC00896,25.082327,3.7127767,7
CSE1L,20.775606,7.8342776,8
IQCH,24.2784,4.316115,4
TGFB2,26.287636,6.0067444,7
LINC01894,23.089493,3.8379726,8
AC078846.1,21.754978,4.6644964,8
PLAG1,25.119257,4.7703996,8
PRRT2,20.952192,6.409646,8
APOL1,26.102684,6.239943,0
IGF2BP2-AS1,23.903965,2.7734926,8
TCEAL9,23.747868,2.1270034,4
SEPT2,21.799715,7.4473977,2
AL669831.5,25.209137,6.323305,5
RCC2,22.43894,8.399673,2
DPYD-AS2,26.299929,4.332697,4
MSL2,22.055168,8.635268,8
USP15,25.505306,4.429785,3
DNAJC3-DT,26.033401,5.1127295,4
CARMIL3,22.367922,3.1081765,8
RABL2A,23.339367,6.578446,2
SULT1A3,25.653234,8.352056,5
GALNT8,27.18323,5.880921,0
NDRG1,22.423445,2.5197568,8
AL096772.1,27.802992,5.706116,0
MAN2A1,23.481424,8.985779,8
EFCAB9,24.192722,2.3400235,8
SEC11C,24.267582,4.5007944,8
SEC16B,22.098093,3.2286346,6
THRB,27.87313,5.927568,0
AC009951.2,27.775434,4.701421,7
FAM120A,23.501102,6.7620397,5
BBS5,25.57565,4.426391,3
SPAG9,26.027628,8.257765,1
ZNF681,25.5487,9.006713,5
TMEM163,22.437782,3.8544095,8
AC104667.2,25.15395,6.050226,0
CHERP,22.1019,8.31971,8
ENTPD4,25.316858,6.239377,3
AC090004.1,24.492498,2.5396302,8
AMIGO2,22.365133,3.389743,8
AC002558.2,24.259996,4.171556,4
IDH2,19.865637,5.342368,8
NHEJ1,24.490086,2.8914948,4
AC135507.1,25.121826,3.5109742,4
TSPYL2,26.851587,3.9269314,7
ANKDD1B,24.685268,5.9940157,8
KCNC4,23.554441,7.791582,2
TUBGCP4,22.42995,7.153326,2
AC122129.1,25.124062,3.1238234,4
AC090371.1,25.933537,5.150404,4
EFCAB10,25.629051,5.7734942,7
ADD1,25.246986,7.4342456,5
DDX19B,19.618393,5.987374,8
USP21,26.642641,7.7306275,5
STEAP4,23.277008,5.595002,4
DISP1,21.59802,4.4513273,8
AL022476.1,27.389677,4.5105,7
OR11G2,26.477304,5.9378233,0
AC007014.1,24.359472,4.7256994,8
PTH2R,20.366262,6.114119,8
RXRB,24.99588,7.461471,8
LRRC2-AS1,26.680054,6.5639277,7
AL596223.1,27.082434,3.9880614,0
HIST3H2BB,25.540382,7.743905,8
SLC7A8,24.57897,6.5100846,3
PHACTR1,24.167547,5.2987924,7
GLB1L,26.435457,5.3876953,7
CIDEB,26.007366,5.397179,0
AC092140.1,23.032995,4.2127223,8
EXOC4,21.926586,5.2889423,8
AL355816.2,27.17101,5.769223,7
AC124067.4,22.25583,3.2819028,8
AKAP9,24.405745,3.624347,3
RINT1,27.324928,7.0710845,0
HIST1H2AL,21.323185,9.862307,8
AC100801.1,21.122744,6.6583695,2
SLC9B2,21.543816,5.3812785,8
NPHP1,25.88618,7.242184,1
SAP25,26.214157,3.6119375,4
AXL,23.567041,6.502867,8
DDX53,26.408566,7.1506906,0
ZRANB3,22.401497,7.9508443,8
LRCH4,25.691013,3.458819,8
CYP51A1,23.53552,4.1923666,7
FANCD2,-1.6960018,-0.24067648,8
AC112220.2,25.609505,7.364543,8
DNAJC15,21.576885,6.1585636,8
OXSR1,26.86455,4.4088664,4
FCHSD2,26.260704,4.199398,7
MED14,24.554539,9.109921,8
TOM1L1,23.679092,2.6986883,8
CCDC30,23.905014,5.720392,8
HSD17B1,25.54193,4.8786087,3
CENPA,22.090115,10.776998,8
DCP1B,21.807138,6.886104,8
AC007998.4,25.717064,3.1921124,8
AC239803.2,25.587545,4.968255,4
AC092802.1,25.62044,4.1294055,7
CCDC40,22.069088,5.0413494,6
REL,24.944963,7.2472363,0
FANCA,22.167845,8.790771,8
WARS2-IT1,26.22615,7.449344,0
STK32A,22.950384,3.1553583,8
CHIC1,25.79787,3.0300925,4
TDO2,25.066185,8.147528,0
AC104118.1,27.530672,6.9600587,0
MXD3,-1.801637,-0.44301498,8
NOD1,24.006838,6.928094,2
PIK3CD,23.378939,4.606829,8
PTOV1,20.913658,7.1864367,8
RANBP17,22.951979,7.952303,8
CBLB,24.800024,3.5318644,3
MYOM3,22.824072,5.007877,8
ORC2,24.168589,7.7066483,2
DVL3,22.688883,7.657345,2
LINC02109,24.135607,6.5308995,8
C1QTNF7,26.603003,7.861865,0
AL590727.1,24.362663,5.665667,4
RNF185,20.88226,7.7916107,8
CALCOCO1,23.941088,4.0710297,3
FAM173B,22.595715,7.1127996,2
RECQL5,22.750175,3.8378797,4
GNAS,22.636509,1.407713,8
LINC02076,27.71385,5.656714,0
AC073335.2,26.72132,5.611647,0
AC004039.1,25.894436,3.9304488,4
ACADL,27.330643,4.306161,8
AC022778.1,25.472862,2.8214083,4
POLH-AS1,27.624893,6.2602553,0
ZNF624,26.45865,6.622728,0
PLEKHG6,24.871635,3.5345318,4
EDEM1,26.343317,7.4648337,5
RBM12,23.359947,8.505151,2
RBM25,23.26598,8.100206,2
PPIL2,22.94869,6.3476143,8
CCDC6,26.054384,4.9470415,0
ZFAND5,25.64463,2.9711063,4
MAN2A2,24.477898,3.216998,8
SLC25A42,21.57228,3.0738273,6
CD33,22.722754,2.9754717,8
PRRX1,20.948347,4.38712,8
MECOM,23.535542,5.2265267,4
CYB5D2,24.255068,9.530493,8
HOXA10-AS,25.44015,5.62968,0
PFKFB4,26.812037,3.0373516,8
LRP2BP,24.805584,5.780792,7
MICAL3,25.392765,8.952284,0
PAQR6,24.34764,6.605122,2
ENO2,22.477205,3.3257222,8
CSRNP2,24.481098,7.727309,0
AFG3L2,23.435383,8.60171,2
AC008764.6,24.360062,6.691369,4
RRAS,20.390926,5.403329,8
SCRG1,27.909964,4.9904065,7
XPA,22.61755,5.3440833,2
TARSL2,22.48267,3.388769,6
SRSF3,19.499653,6.179167,8
FSCN3,27.361652,5.130707,0
ZNF774,25.508547,2.6962824,4
FCHO2,25.269896,7.6693497,5
AC017104.3,27.118801,5.650943,7
AC022966.1,26.44002,4.544762,7
RUNX1,25.249552,4.4734526,7
RRM1,-1.7715707,-0.3164595,8
AP003419.2,23.682623,3.4255261,8
AP003119.2,24.521498,6.1878834,7
KLF5,23.373693,7.5776877,8
PCDHGB6,23.280552,6.1069484,8
MTMR9,23.758783,6.076782,4
GOLGA5,26.120646,5.1551723,3
CMTR2,24.156458,2.9531803,4
AC135279.3,27.085861,4.978726,0
FAM185A,22.43748,3.19962,8
MADCAM1,25.371506,5.742526,0
ITGA10,23.525509,5.188606,4
GOLGB1,26.295553,5.6051784,9
PPM1F,23.984715,6.177116,2
AC005082.1,25.108614,3.1844547,4
TAF2,24.084543,8.067859,5
NUBPL,21.726683,5.078439,2
AL583810.2,26.571379,4.5850935,4
HACL1,21.177666,5.5448575,8
HNRNPD,21.651957,7.836803,2
AC211476.2,27.151356,6.5301642,0
DHRS2,27.520355,4.6672087,8
NAV2-AS3,26.521523,4.970049,0
PPP4R3A,26.425577,8.161411,5
MAP3K12,24.467749,5.0418534,4
CYP3A5,22.438148,5.1970863,6
AC010976.2,24.899862,4.3571362,4
TACR1,26.61383,3.5338275,4
PHKB,22.819096,7.8541265,2
FAT3,25.587862,7.987262,5
IPO8,25.192633,8.678732,5
HMCN2,25.667988,4.1568823,4
FADS2,22.661095,7.905892,5
ZNF785,25.217207,6.447727,3
FAM227A,23.690662,4.5156727,3
FAM135A,26.823006,7.6377444,0
CDKN3,21.656004,11.099419,8
GPR82,25.918856,4.7395487,7
RPS6KA5,24.918365,8.861011,0
POLG,24.802448,7.971686,2
RNF219,22.660637,7.2636576,8
GLRB,25.492565,2.7292922,8
URB2,22.772993,5.431075,2
AFDN,24.525656,8.396147,5
ROM1,22.719273,4.2266765,6
AC073349.1,22.230547,6.2240725,8
SKIV2L,23.358084,5.2492437,4
NAV2,27.16376,6.2833757,7
ANKRD6,27.121359,5.800642,7
COCH,22.19181,7.144383,8
LINC01117,28.211742,5.596763,8
AC068389.4,25.709162,3.1715622,4
CTXND1,25.88192,6.5794954,0
AL590560.2,24.545462,4.3615384,7
AC108134.2,26.833775,6.382224,1
AL450998.3,26.664808,7.5440254,0
NMT2,27.145678,6.7890153,5
ZNF462,26.356918,4.8578773,7
LBH,27.302366,4.8808393,8
AC010478.1,26.649975,3.6470838,4
AC092127.1,25.331535,6.5513563,8
SFPQ,23.572315,8.369001,5
PARP8,22.973032,4.0612187,4
SERPINE1,22.109161,2.5380502,6
TARID,26.59378,8.190708,0
AC023509.3,23.845192,3.3286216,8
AC096642.1,26.205254,5.3197274,7
AC011374.2,22.846924,3.8565562,4
ZNF160,27.44241,4.9779077,3
CCNA2,21.60244,11.139439,8
DRAIC,26.772013,5.2226644,0
MTRNR2L6,23.491781,6.266617,8
CPT1A,22.227598,3.6626415,8
KLHL14,26.975845,6.8712964,7
BEST2,27.139692,4.3363457,8
AC020651.1,23.139837,4.3541703,8
HUS1,23.02954,3.1590927,8
RABGAP1,22.721457,7.1504235,2
AC025887.2,26.254728,6.895542,0
CRLF3,24.967892,8.683178,8
SALRNA2,21.51239,6.3741426,8
ALPK1,24.541689,5.7368255,3
CLK1,27.491917,3.737077,7
CEBPZOS,23.907242,6.118782,5
MCM2,21.839218,7.2747703,8
NGLY1,24.523384,3.6763117,4
HPS5,25.373207,8.171724,7
ATP2B4,22.924341,3.8643148,6
AC024933.1,24.464308,6.0506415,4
FANCB,27.500822,7.577169,8
SPTAN1,25.787218,4.3036437,4
AC245060.2,23.561039,6.2441626,2
UBE2G2,23.60304,6.2133555,3
FANCD2OS,24.825466,5.1060925,4
RGS2,24.446339,2.5651574,8
AC107464.1,25.34005,4.203599,4
MAPK10,24.098078,4.317699,7
SLC7A3,25.87961,8.204156,0
AC004908.1,27.671152,4.7526712,7
TRAPPC12-AS1,26.017868,7.0514855,0
AHR,25.003946,4.226404,7
AC132192.2,27.067276,3.3357902,0
WDR26,25.090755,3.988407,7
IL15,21.793114,3.9001079,8
AC016027.1,25.490824,5.4901066,4
NANOG,23.940641,4.2908416,4
NOVA1,21.4783,6.4018383,8
CCDC183,22.161684,2.5284243,8
SDCBP2-AS1,24.726984,3.1011422,4
MFAP5,27.63076,5.281176,0
AL121772.1,23.67694,5.700834,4
AC024267.4,27.040209,6.138115,0
AC090061.1,24.803146,5.5321164,4
ROBO3,20.1518,5.678521,8
ACAD10,25.965452,4.761772,0
AL603832.1,26.571747,7.6724243,0
RFTN2,25.266886,2.9672875,4
MYO19,19.837381,5.8250685,8
ATXN7-1,26.254768,6.291695,7
MTSS1L,22.279171,2.5050344,8
AC072062.1,24.562483,8.528276,0
ZNF256,23.40827,7.8545814,2
OAS2,26.200094,5.913997,0
PLGLB1,27.667833,5.4828186,0
DHX35,25.223274,7.0505233,5
ABI3BP,26.079487,5.521704,0
AC011443.1,27.26993,7.0011206,0
SEPT5,26.42051,6.0902867,0
MTRNR2L4,26.964212,5.270258,7
ZNF880,22.848059,4.1571527,4
BIRC3,25.7316,6.1371427,0
FREM1,22.437428,4.975518,2
AC012313.6,27.255457,6.1456404,0
PACRG,27.09388,3.6954422,4
FLVCR1,23.996464,7.7437634,5
CAPN14,24.5911,6.20748,4
DSG3,24.73295,4.273466,7
ZNF559,25.27869,3.4670131,7
LPIN3,21.607721,4.0565863,6
ACTR3C,26.272303,7.0166326,0
CHRNB2,22.808704,4.281541,4
TP53INP1,26.477055,8.201162,0
ALDH8A1,27.732695,5.764094,0
AC108102.1,22.896091,4.307,4
PTPRQ,23.424463,4.008895,4
RCOR1,25.91403,2.984243,4
FUT6,26.46699,3.607451,4
AC132872.2,24.377567,3.4832287,4
AC015727.1,27.409407,6.125473,7
TOR1AIP2,24.959394,7.3697443,1
TIMP2,21.225027,6.9679356,8
SMIM36,24.895565,4.887536,4
SAG,24.289333,3.4601018,4
IFIT3,22.339916,8.491666,8
DCDC2B,25.837048,4.5630403,4
TMC3-AS1,25.5488,8.232848,0
TRDMT1,25.14729,8.264319,2
ZNF814,24.138294,6.4624925,5
AC109460.1,27.322197,6.5251446,8
MINDY3,27.515667,6.0862246,7
ZBTB11,25.375746,5.159637,4
AC133550.1,26.204033,5.154099,7
INPP5B,24.294514,7.574653,2
C2orf88,21.655281,7.473864,8
AL136379.1,27.300741,5.0018444,8
AL035461.2,23.286354,8.634721,8
AC007620.3,26.274303,5.3430004,7
SF1,20.493818,6.2309265,8
AC073592.1,25.017107,5.4240327,8
AC007494.2,26.808485,6.1162615,0
C2orf49,24.51066,3.6654534,7
GPR37L1,26.70634,5.4778285,0
ZNF671,25.171932,5.9768367,7
CTDSPL2,27.062912,7.9730024,0
HSBP1,19.816805,5.2651362,8
C15orf59-AS1,24.760454,5.6357636,7
DDHD1,25.270859,6.304342,3
AC005224.3,25.505932,6.4138746,0
HSD17B13,26.382038,5.97196,8
ERICD,24.822058,5.1520314,4
LPGAT1,25.393078,8.827617,5
ATP9B,24.48272,8.09604,2
SPICE1,26.506947,8.292512,5
ETS1,26.496128,7.6652017,5
SCAF4,23.049503,8.424541,2
FOSL2,23.905554,2.847876,4
AC002550.2,24.42511,3.8071277,4
UBE2Q2L,25.523321,5.077689,0
DLK1,19.9061,5.163418,8
TMEM232,24.34692,3.0473564,4
AC015923.1,25.393347,7.553907,0
ZCCHC10,25.220451,5.8926044,8
TSC1,27.557299,6.107926,3
SBF2,25.823965,4.3139496,7
NCKAP1,26.215538,8.320469,1
OR56A1,26.84983,5.883346,7
EPHA3,22.800901,4.241155,4
AC010201.1,22.878462,3.914811,4
MAPK13,24.179398,4.602827,7
MIAT,27.70497,4.327717,0
NINL,24.215757,7.6954665,1
BEST4,25.400146,6.379631,0
MGAT3,24.211384,8.978345,8
PBK,-1.7352287,-0.2611269,8
ZDHHC17,25.694828,3.4661493,4
ADCY3,21.03331,6.360396,8
AP001001.1,24.712046,5.7740536,0
DEPDC7,25.54009,7.7003875,8
SLC37A3,23.23589,7.88893,8
UCKL1-AS1,25.9082,7.2737813,5
ZNF267,24.564568,8.14613,0
PUS7L,23.833654,4.899787,3
ZNF8,26.509634,6.5361547,3
SMYD4,21.959887,6.9626107,2
DLC1,24.292639,5.232145,7
AL365181.3,25.891088,5.0508537,0
LMNA,21.742226,4.897966,8
AC010834.2,27.72489,4.994072,0
LINC01376,24.379292,5.2868,0
AKAP7,22.415733,6.695139,8
CARS-AS1,24.79649,4.6842194,7
NBR1,25.899517,5.272422,7
IFIT1B,27.46088,5.939492,7
MTX3,25.702644,6.6161017,3
VCAN,23.054134,6.6202416,5
PHKA2,21.400637,7.1693635,8
CENPC,26.124168,8.258847,0
TRAF3IP3,26.245596,6.2073245,0
GHET1,25.941404,5.697036,7
ZNF440,24.066328,6.05487,5
MIR133A1HG,26.762403,6.334279,0
TMCC1-AS1,21.37706,4.4378347,8
PUS7,24.168982,5.788054,1
AP000962.1,24.823273,4.61117,4
COX6B2,24.226744,6.2813163,0
WRAP73,21.326689,6.495215,8
POGLUT1,22.287148,6.661473,2
PPFIA4,27.530539,5.980461,4
PRC1,22.723022,10.798136,8
INTS6L,27.16347,6.161279,0
TAS2R30,26.953484,5.1807966,3
FOXO1,26.627039,2.6421359,8
PRODH,23.941294,9.704299,8
NIPA1,21.696218,5.6660743,8
KMT2E,23.323132,2.7947958,8
AC007639.1,26.547531,3.8266659,4
NPEPPS,23.91946,2.86499,8
AC003986.3,27.684603,6.21293,0
STX6,24.45694,6.3201156,3
ZNF420,26.652588,5.9867787,8
SLC25A46,22.162666,6.35188,2
PDGFRB,22.09898,3.854806,6
SKIDA1,25.097792,5.9826236,0
ZNF419,26.942873,5.0937796,3
AC023154.1,26.756111,5.749271,7
ZNF783,22.931154,6.4747148,2
DNAH6,23.66374,5.6676774,8
AP4B1-AS1,26.467411,6.497441,0
AC008522.1,27.165766,5.006644,9
AC010618.2,25.565596,5.5519533,0
GPATCH11,24.63149,8.5289,5
AL354733.3,27.253204,3.925952,3
TBCEL,24.697773,6.1690955,2
TMEM238,28.131546,6.031884,8
AC098479.1,26.5918,4.6332054,0
AC026401.1,26.930359,4.6771283,7
AC023794.7,25.446522,6.140748,2
AC026979.3,25.408234,6.224809,0
ZGLP1,23.193521,5.8606586,8
PHOSPHO2,24.469025,8.612434,2
UCN,24.435217,3.6128356,7
ANKRD53,24.057379,4.607397,4
PLK1,22.038528,10.852876,8
RBM6,26.61165,8.087517,1
ZNF674,26.123016,3.8771691,4
ARHGEF39,22.173157,10.492259,8
LHX4,26.744858,5.6878457,3
POU2F1,24.67943,7.4539824,4
SEMA6A-AS1,24.334616,6.2145844,4
LINC02019,23.690926,3.0602202,4
PLXND1,21.974905,6.361962,2
LUC7L3,24.992533,7.770128,1
Z73429.1,27.802185,6.09675,0
AC239800.3,21.495905,4.982951,8
LNCSRLR,24.548878,4.4926577,4
SMG1,27.212442,7.5011845,1
AL645608.3,21.526482,4.4679084,6
OBSL1,20.21799,5.741689,8
ZNF655,25.656483,6.087829,1
SLC12A6,26.76096,6.517963,7
ZNF660,26.69063,6.904933,1
WDR36,24.201305,6.14426,3
ELF3-AS1,25.803034,3.2752786,4
CFAP43,27.937267,5.428071,0
AC073896.1,25.743128,5.63498,8
HJURP,21.052752,11.563911,8
C19orf25,20.733448,6.5593987,2
GCLC,26.225107,3.20294,4
SIRT2,21.888752,3.215544,8
HGFAC,25.988546,2.9826064,4
FAM47E,25.278843,4.5562625,0
WDR27,25.429718,8.775655,5
KLF2,23.679485,2.3474195,8
AL391650.1,24.358027,3.212728,4
IWS1,23.307808,7.082107,5
KCTD16,26.07805,4.9349017,0
EBF4,21.16282,6.457014,8
NEGR1,24.023605,7.744925,8
VIL1,25.911295,5.90429,0
ITGA6,22.824799,7.0666995,8
P3H3,20.539335,6.650173,8
FLRT2,21.308737,6.35312,2
AC011239.1,25.668428,6.630164,0
AL110115.2,27.061855,6.1447177,0
ACTN1-AS1,23.922005,4.2970233,8
VPS13D,25.661392,6.8694797,5
NR2F1,22.648232,6.97192,2
GDI1,23.307,1.4451631,8
ATP6V1C2,26.177416,5.139592,3
KLHL3,25.743298,5.8742604,0
LINC00843,25.543268,3.1796398,4
AC022929.2,26.984142,6.666168,0
AC110285.5,27.04788,4.684639,7
VWA5B1,23.58299,3.857346,8
ZBTB16,23.427006,3.1040523,4
TOP1,23.448498,8.479439,2
LLGL2,21.240498,3.1770365,8
LGALS1,21.54848,5.631959,8
ZBTB39,23.946045,6.8819113,0
PATL2,24.169619,2.8526514,4
EEF1B2,19.715918,5.1329784,2
AP001775.2,26.862024,7.047792,0
SMIM5,23.97846,3.7327938,4
HOXC6,22.952208,7.4868665,2
SATB1,22.615282,3.1278057,6
AC090739.1,23.494661,7.039452,2
AC245595.1,21.223387,5.156986,6
FGF14,23.786037,5.545625,0
AC011405.1,25.511543,4.9064775,0
GMFB,20.966894,6.184678,8
MEGF10,21.357513,4.5887146,6
ZNF699,24.511652,3.447019,4
