x,y,population,cell_type,time
-2.1857588,1.7180767,intermediate,intermediate,80.0
3.017692,7.3600593,proliferative,quiescent,16.0
7.6294174,9.102632,proliferative,proliferative,80.0
6.4694467,8.612824,proliferative,proliferative,80.0
3.2162426,1.4759567,intermediate,proliferative,32.0
8.202167,4.0534,proliferative,proliferative,64.0
2.963422,2.9574885,intermediate,proliferative,32.0
1.6905928,1.0144204,intermediate,intermediate,64.0
-1.8953319,9.751864,quiescent,quiescent,0.0
4.4494195,1.8108714,proliferative,proliferative,32.0
-2.3797383,9.0889435,quiescent,quiescent,0.0
-0.19855566,9.718462,quiescent,quiescent,0.0
0.55367666,2.3011222,intermediate,intermediate,48.0
-2.1474898,3.1025052,intermediate,quiescent,48.0
4.8200035,-0.018942736,intermediate,proliferative,48.0
0.10575962,4.421739,intermediate,quiescent,16.0
0.71147704,4.8989363,intermediate,intermediate,48.0
5.365237,8.109195,proliferative,proliferative,80.0
8.40752,1.5873072,proliferative,proliferative,80.0
1.3519932,2.6066961,intermediate,intermediate,32.0
7.78407,4.332305,proliferative,proliferative,64.0
0.16513284,0.50348794,intermediate,intermediate,32.0
2.164272,-0.3175499,intermediate,intermediate,48.0
6.6558824,8.937857,proliferative,proliferative,80.0
6.988053,4.4793034,proliferative,proliferative,64.0
-2.168055,3.2392206,intermediate,quiescent,16.0
6.4947195,7.341821,proliferative,proliferative,80.0
-0.8461005,7.6743965,quiescent,quiescent,16.0
0.030384334,2.711056,intermediate,intermediate,64.0
2.422006,-0.32075062,intermediate,intermediate,48.0
1.6182394,1.3450226,intermediate,intermediate,48.0
8.119081,1.5930824,proliferative,proliferative,80.0
-1.4126368,1.2071298,intermediate,intermediate,64.0
0.83641607,0.65920436,intermediate,intermediate,48.0
-0.04051268,3.3436701,intermediate,quiescent,16.0
3.8079324,5.9709916,proliferative,proliferative,80.0
1.742028,-0.19992112,intermediate,intermediate,48.0
5.1238008,7.1853986,proliferative,proliferative,48.0
-1.4172138,5.1750374,intermediate,quiescent,16.0
-2.9853046,9.792558,quiescent,quiescent,0.0
-0.63208777,7.511904,quiescent,quiescent,16.0
0.9624131,0.5907135,intermediate,intermediate,32.0
-2.6598988,10.171735,quiescent,quiescent,0.0
-3.0497975,10.613983,quiescent,quiescent,0.0
-1.4858675,2.487547,intermediate,intermediate,64.0
0.38464504,0.35157293,intermediate,intermediate,32.0
9.051003,4.3732486,proliferative,proliferative,80.0
1.6077292,6.6246047,intermediate,quiescent,16.0
-0.97837937,1.1836097,quiescent,intermediate,32.0
-0.6136582,7.022004,quiescent,quiescent,16.0
-1.5933263,2.9480975,quiescent,quiescent,16.0
2.2704127,-1.3166474,intermediate,intermediate,48.0
9.012388,4.2984505,proliferative,proliferative,80.0
1.4786407,3.4075735,intermediate,intermediate,64.0
6.5733123,3.1602738,proliferative,proliferative,80.0
4.0269976,2.2263107,intermediate,proliferative,48.0
2.9000826,2.2725074,intermediate,intermediate,32.0
-1.1431079,1.6033725,intermediate,intermediate,48.0
-1.272845,2.0998986,intermediate,intermediate,48.0
0.98683316,8.875738,quiescent,quiescent,16.0
-0.74979424,1.5847185,intermediate,intermediate,32.0
-0.3621224,3.4431825,intermediate,intermediate,32.0
6.0140457,7.9149237,proliferative,proliferative,80.0
3.683117,1.7864698,intermediate,intermediate,64.0
6.5372186,3.1972444,proliferative,proliferative,80.0
-1.1139412,9.857882,quiescent,quiescent,0.0
-3.1391559,8.991478,quiescent,quiescent,0.0
-1.6487774,8.729969,quiescent,quiescent,0.0
0.66209584,1.3608232,intermediate,intermediate,48.0
0.7809337,8.580656,quiescent,quiescent,0.0
3.2469168,-0.6693555,intermediate,intermediate,48.0
-2.1663997,3.768583,intermediate,quiescent,16.0
2.7562127,0.95490074,intermediate,intermediate,32.0
5.2123322,7.4737225,proliferative,proliferative,80.0
2.97489,1.8058326,intermediate,intermediate,48.0
2.195536,0.14498113,intermediate,intermediate,48.0
8.707009,7.5836234,proliferative,proliferative,80.0
-0.6775119,8.653504,quiescent,quiescent,0.0
-2.0745702,8.987435,quiescent,quiescent,0.0
-1.7512088,4.6218143,intermediate,quiescent,16.0
-2.240312,3.7820532,intermediate,intermediate,16.0
1.6848814,3.1715872,intermediate,intermediate,48.0
-0.44051525,7.013259,quiescent,quiescent,16.0
4.2939687,2.6859405,intermediate,proliferative,48.0
-2.7962008,11.928764,quiescent,quiescent,16.0
7.6341534,5.8931584,proliferative,proliferative,64.0
0.117347434,3.9015665,intermediate,intermediate,16.0
-0.86529577,3.2319212,intermediate,intermediate,32.0
-2.0917559,4.63081,intermediate,quiescent,16.0
0.20171735,2.8334131,intermediate,quiescent,32.0
0.9526617,-0.00450813,intermediate,intermediate,32.0
5.333676,2.4000967,proliferative,proliferative,64.0
-2.3184593,3.6108725,intermediate,quiescent,16.0
0.5927247,0.21185777,intermediate,intermediate,48.0
-0.26712677,8.042956,quiescent,quiescent,0.0
-0.96181864,9.937326,quiescent,quiescent,0.0
-0.5754101,10.188836,quiescent,quiescent,0.0
-0.48006055,6.383084,quiescent,quiescent,16.0
1.5154855,1.3070972,intermediate,intermediate,48.0
8.411272,4.1581936,proliferative,proliferative,80.0
4.750577,4.545476,proliferative,proliferative,16.0
0.7278301,1.2779838,intermediate,intermediate,64.0
0.7298594,0.18579865,intermediate,intermediate,48.0
2.1773872,3.083923,intermediate,intermediate,48.0
1.6567874,1.6095347,intermediate,intermediate,32.0
-2.3687863,11.080928,quiescent,quiescent,0.0
0.98384374,5.2717376,intermediate,quiescent,16.0
-2.6932852,10.5789385,quiescent,quiescent,0.0
-0.4777597,4.8441553,intermediate,intermediate,16.0
0.19781847,4.1647577,quiescent,intermediate,16.0
7.273283,4.407721,proliferative,proliferative,80.0
-0.4528878,0.6306826,intermediate,intermediate,32.0
0.61050034,2.0561044,intermediate,intermediate,32.0
0.37148973,2.4630885,intermediate,intermediate,48.0
0.24185653,3.2772171,intermediate,intermediate,32.0
-2.9208183,11.911641,quiescent,quiescent,0.0
0.76160884,9.425918,intermediate,quiescent,0.0
5.4183197,1.3440377,proliferative,proliferative,64.0
2.317843,4.4025755,proliferative,intermediate,64.0
-3.097354,10.025645,intermediate,quiescent,0.0
5.332267,2.377029,proliferative,proliferative,48.0
0.78184646,5.126101,quiescent,quiescent,16.0
1.3962301,0.06529417,intermediate,intermediate,32.0
-2.2592244,8.15567,quiescent,quiescent,0.0
8.078099,8.69069,proliferative,proliferative,80.0
-2.8710208,10.186961,quiescent,quiescent,0.0
4.467797,1.7210991,intermediate,proliferative,64.0
0.06379304,5.80155,quiescent,quiescent,16.0
-1.8470035,11.081798,quiescent,quiescent,0.0
-2.5958028,11.94714,quiescent,quiescent,0.0
0.46874365,9.393438,intermediate,quiescent,0.0
5.742477,8.180631,proliferative,proliferative,80.0
-2.689594,8.844363,quiescent,quiescent,0.0
-1.2193083,2.7424574,intermediate,quiescent,16.0
2.6976645,5.678936,intermediate,intermediate,16.0
-2.443081,8.854544,quiescent,quiescent,0.0
-2.2449658,3.8537438,intermediate,intermediate,16.0
7.2760577,3.0355792,proliferative,proliferative,80.0
4.7940125,3.8241074,intermediate,proliferative,64.0
-2.013052,11.315719,quiescent,quiescent,0.0
4.3262553,1.1122209,quiescent,proliferative,48.0
7.2717175,9.069666,proliferative,proliferative,80.0
0.75677603,-0.032864626,intermediate,intermediate,64.0
-2.8884432,7.12347,quiescent,quiescent,16.0
-1.9394493,9.600651,quiescent,quiescent,0.0
6.9358015,3.4190698,proliferative,proliferative,80.0
0.43631548,-0.012199164,intermediate,intermediate,32.0
-0.4374105,4.612476,intermediate,intermediate,32.0
0.8010267,1.2830787,intermediate,intermediate,48.0
4.873934,1.6687888,proliferative,proliferative,64.0
5.9835696,5.76235,proliferative,proliferative,64.0
-1.6992406,2.7819977,intermediate,quiescent,32.0
0.635703,1.8245673,intermediate,intermediate,48.0
8.994218,7.5508285,proliferative,proliferative,80.0
-1.3838375,3.483118,intermediate,intermediate,32.0
-1.3761553,3.3161137,intermediate,intermediate,32.0
6.8439913,8.555026,proliferative,proliferative,80.0
-0.017655907,9.383859,quiescent,quiescent,0.0
0.4215892,1.3265196,intermediate,intermediate,48.0
-0.02448941,0.43616402,intermediate,intermediate,64.0
1.3543952,3.7228599,intermediate,intermediate,32.0
-0.19889058,4.9329643,intermediate,quiescent,16.0
-2.1325336,10.664783,quiescent,quiescent,0.0
1.2552578,2.299043,intermediate,intermediate,64.0
8.289606,7.6267796,proliferative,proliferative,80.0
1.1757237,4.658613,intermediate,intermediate,48.0
2.3928149,7.227309,proliferative,quiescent,64.0
-1.2301772,3.0601661,intermediate,intermediate,64.0
0.9514233,0.44037032,intermediate,intermediate,48.0
-1.5211178,8.801224,quiescent,quiescent,0.0
4.4620337,2.993041,proliferative,proliferative,64.0
5.6218395,7.443615,proliferative,proliferative,80.0
2.3695533,0.68243194,intermediate,intermediate,32.0
-0.24711822,3.783973,quiescent,quiescent,64.0
0.0770157,1.7615049,intermediate,intermediate,32.0
0.13948642,7.818037,quiescent,quiescent,0.0
2.3907635,2.7768354,intermediate,intermediate,64.0
5.5835342,7.7921705,proliferative,proliferative,80.0
2.8265858,6.8285336,proliferative,proliferative,16.0
1.4222533,0.84905267,intermediate,intermediate,64.0
-0.79557353,0.72404027,intermediate,intermediate,48.0
-1.8649944,7.800424,quiescent,quiescent,0.0
0.2841116,1.8532455,intermediate,intermediate,48.0
2.6311636,-0.5326183,intermediate,intermediate,64.0
-2.6582184,11.433655,intermediate,quiescent,0.0
3.0877595,3.1746721,intermediate,proliferative,64.0
1.2707977,1.4110613,intermediate,intermediate,64.0
-2.1484156,11.584815,quiescent,quiescent,0.0
1.3555741,5.740957,intermediate,quiescent,16.0
8.967334,7.950495,proliferative,proliferative,80.0
7.5670652,6.7392125,proliferative,proliferative,80.0
3.4758213,2.710655,intermediate,proliferative,48.0
-1.0816501,8.767672,quiescent,quiescent,0.0
-0.6310069,1.4431998,intermediate,intermediate,32.0
1.3273813,1.2995535,intermediate,intermediate,48.0
0.98084086,2.0029047,intermediate,intermediate,32.0
-0.660229,7.13914,quiescent,quiescent,16.0
-0.29986718,0.98406667,intermediate,intermediate,64.0
6.4187307,2.0198498,proliferative,proliferative,80.0
4.242486,1.899763,intermediate,proliferative,48.0
0.8350108,5.2301683,intermediate,intermediate,16.0
3.275684,0.43767843,intermediate,intermediate,48.0
7.4208274,8.978585,proliferative,proliferative,80.0
0.91558707,-0.30186632,intermediate,intermediate,32.0
-2.5542421,10.439083,quiescent,quiescent,0.0
-0.17000718,2.0751443,intermediate,intermediate,64.0
1.6663805,6.3052707,intermediate,quiescent,16.0
5.0636888,2.769003,proliferative,proliferative,48.0
0.93044853,2.0095303,intermediate,intermediate,64.0
-0.3862151,2.5350733,intermediate,intermediate,64.0
7.3322453,8.758666,proliferative,proliferative,80.0
2.663281,-1.1230663,quiescent,intermediate,48.0
6.8430157,2.0491016,proliferative,proliferative,64.0
-0.816072,8.176217,quiescent,quiescent,0.0
7.0401726,8.150474,proliferative,proliferative,80.0
0.6673586,2.013609,quiescent,intermediate,32.0
-2.242322,12.011714,intermediate,quiescent,0.0
2.230241,0.96320015,proliferative,intermediate,48.0
-2.4886127,7.5030575,quiescent,quiescent,16.0
-2.134749,9.432545,quiescent,quiescent,0.0
-1.2691686,9.692554,quiescent,quiescent,16.0
4.143152,2.0124712,intermediate,proliferative,64.0
-2.0455203,4.3996897,intermediate,intermediate,48.0
5.126231,7.282645,proliferative,proliferative,64.0
-1.6034632,8.975706,quiescent,quiescent,0.0
-0.16186588,1.3804134,intermediate,intermediate,32.0
-1.5380777,10.798164,quiescent,quiescent,0.0
8.462367,7.5166306,proliferative,proliferative,80.0
1.3126693,4.529375,intermediate,intermediate,32.0
1.2145054,1.6110382,quiescent,intermediate,48.0
5.6718407,4.4929566,proliferative,proliferative,64.0
7.5660396,1.259127,proliferative,proliferative,80.0
-2.4179416,10.174987,quiescent,quiescent,0.0
9.03264,4.3955626,proliferative,proliferative,64.0
-0.14427117,1.136774,intermediate,intermediate,48.0
-0.7856703,5.3939924,intermediate,quiescent,16.0
9.10924,5.0131373,proliferative,proliferative,80.0
3.116332,-1.3550661,intermediate,intermediate,48.0
1.3733156,1.4528317,intermediate,intermediate,48.0
2.3100822,-0.19174045,intermediate,intermediate,32.0
1.3554827,8.095285,quiescent,quiescent,16.0
-0.8305475,3.8624446,intermediate,quiescent,64.0
1.8762417,8.450076,quiescent,quiescent,16.0
5.258506,7.0081115,proliferative,proliferative,32.0
1.2696327,-0.09581168,intermediate,intermediate,32.0
-0.14606258,5.2139006,intermediate,quiescent,16.0
2.6255476,2.479569,intermediate,proliferative,64.0
-1.98104,10.772641,quiescent,quiescent,0.0
3.5027773,6.126029,intermediate,quiescent,16.0
-1.9916577,7.867851,quiescent,quiescent,16.0
5.0370607,6.6084213,proliferative,proliferative,64.0
5.685227,2.7670276,proliferative,proliferative,64.0
1.2885731,8.178936,quiescent,quiescent,16.0
4.525985,1.9587876,proliferative,proliferative,64.0
-2.356887,9.567598,quiescent,quiescent,0.0
3.1668284,4.063347,proliferative,intermediate,64.0
7.5010004,6.1174746,proliferative,proliferative,80.0
0.80391836,4.3841863,intermediate,intermediate,64.0
-0.04568729,1.7078137,intermediate,intermediate,48.0
0.14580837,2.1631098,intermediate,intermediate,48.0
7.890018,7.86817,proliferative,proliferative,80.0
6.1722655,7.679511,proliferative,proliferative,80.0
-0.24435452,9.579562,quiescent,quiescent,0.0
-1.9465013,11.280912,quiescent,quiescent,0.0
0.120302446,4.683421,intermediate,quiescent,16.0
1.5809969,1.5724638,intermediate,intermediate,48.0
-0.5098871,7.927385,quiescent,quiescent,0.0
8.224662,4.8341722,proliferative,proliferative,80.0
-2.1873255,9.128551,quiescent,quiescent,0.0
2.414061,-0.10902208,intermediate,intermediate,48.0
1.9173301,6.6318116,intermediate,quiescent,16.0
3.0050662,4.9821672,proliferative,intermediate,80.0
1.7497227,1.6695627,quiescent,intermediate,64.0
0.16924858,7.4804893,intermediate,quiescent,0.0
-2.0076756,3.0829067,intermediate,intermediate,32.0
-1.6864423,3.2253447,proliferative,intermediate,64.0
-1.2240877,8.7052965,quiescent,quiescent,0.0
0.52840185,-0.2702426,intermediate,intermediate,48.0
1.1180657,2.998356,intermediate,intermediate,48.0
-2.9966562,9.284637,quiescent,quiescent,0.0
8.447557,4.1445975,proliferative,proliferative,64.0
2.669151,1.6597284,quiescent,proliferative,48.0
1.5417635,7.191024,intermediate,quiescent,0.0
0.54376626,0.3094139,intermediate,intermediate,48.0
6.4752765,8.807014,proliferative,proliferative,80.0
-0.6984906,1.3962703,intermediate,intermediate,32.0
-0.51073664,3.0717955,intermediate,intermediate,64.0
-2.2182922,3.5903919,intermediate,intermediate,64.0
-2.4645305,11.830564,quiescent,quiescent,0.0
3.4593396,-1.5432074,intermediate,intermediate,48.0
-2.0232549,3.5018454,intermediate,quiescent,16.0
1.1691775,-0.19728982,intermediate,intermediate,48.0
5.5573444,4.664551,proliferative,proliferative,80.0
-0.79195255,7.2289624,intermediate,quiescent,16.0
-0.55423117,9.428887,quiescent,quiescent,0.0
3.8486214,2.9464102,intermediate,proliferative,48.0
2.58143,4.6089134,proliferative,intermediate,64.0
6.1837873,7.6559296,proliferative,proliferative,80.0
0.20737515,1.2436311,intermediate,intermediate,64.0
3.9438539,0.13493319,intermediate,intermediate,48.0
0.7929837,0.3098509,quiescent,intermediate,32.0
5.5372214,0.58626544,proliferative,proliferative,64.0
7.4116616,2.4913154,proliferative,proliferative,80.0
3.943025,2.2872272,quiescent,proliferative,48.0
4.1861243,0.99272025,intermediate,proliferative,64.0
1.1625412,-0.7465248,intermediate,intermediate,64.0
-1.9508016,3.7137566,intermediate,quiescent,16.0
2.9160917,-1.1584939,intermediate,intermediate,48.0
1.8629181,1.1926353,intermediate,intermediate,64.0
1.3558085,0.45382497,intermediate,intermediate,64.0
6.2849174,5.079653,proliferative,proliferative,64.0
2.1662157,7.0179305,intermediate,quiescent,16.0
0.85881555,9.051906,quiescent,quiescent,0.0
-1.1687199,1.7955632,intermediate,intermediate,32.0
2.0918546,-0.3905737,intermediate,intermediate,48.0
3.933711,0.26429385,intermediate,intermediate,48.0
-0.5063997,2.3557277,intermediate,intermediate,48.0
2.7740104,1.7968205,intermediate,proliferative,32.0
7.6795278,8.766959,proliferative,proliferative,80.0
4.5486765,2.4910781,proliferative,proliferative,48.0
-2.1202388,9.6762705,quiescent,quiescent,0.0
-1.5791978,2.512131,intermediate,intermediate,32.0
3.5250719,0.5714786,intermediate,intermediate,32.0
-3.0544748,10.260618,quiescent,quiescent,0.0
7.6650476,3.2932074,proliferative,proliferative,80.0
2.8622632,2.805858,quiescent,intermediate,48.0
0.31702623,2.7390392,intermediate,intermediate,64.0
7.076956,3.1282723,proliferative,proliferative,80.0
-1.7351817,8.396607,intermediate,quiescent,0.0
8.621458,7.73254,proliferative,proliferative,80.0
4.6138024,3.0502396,proliferative,proliferative,64.0
-0.98717505,8.87442,quiescent,quiescent,0.0
2.9748092,-1.5936147,intermediate,intermediate,64.0
-0.85484844,9.211975,proliferative,quiescent,0.0
6.9956245,3.0552804,proliferative,proliferative,80.0
-2.651335,8.569113,quiescent,quiescent,0.0
2.164878,-0.042453982,intermediate,intermediate,32.0
5.2316966,6.44842,proliferative,proliferative,48.0
2.7639813,-1.2907226,intermediate,intermediate,48.0
2.2742898,0.45447215,intermediate,intermediate,64.0
9.144142,6.6111784,proliferative,proliferative,80.0
1.0081807,5.1515465,quiescent,intermediate,32.0
-0.22500442,7.3701262,quiescent,quiescent,0.0
0.93318206,1.7565624,intermediate,intermediate,48.0
6.239076,4.3397264,proliferative,proliferative,80.0
5.4385934,1.7761905,proliferative,proliferative,64.0
0.9173554,4.8955903,intermediate,intermediate,16.0
-2.022293,6.518366,quiescent,quiescent,16.0
3.7937124,-1.0343398,intermediate,intermediate,48.0
2.9951506,4.4879484,proliferative,intermediate,80.0
-1.7028464,8.468983,quiescent,quiescent,16.0
3.2995996,5.0035653,proliferative,proliferative,80.0
-1.1867342,1.5040596,intermediate,intermediate,32.0
2.4511077,-1.691166,intermediate,intermediate,48.0
4.333866,3.0954366,proliferative,proliferative,48.0
2.6608312,5.553782,intermediate,intermediate,16.0
3.9873059,2.2737467,intermediate,proliferative,48.0
0.45038342,5.3397856,quiescent,quiescent,16.0
1.7480776,4.158432,intermediate,intermediate,80.0
1.5815564,2.1364615,intermediate,intermediate,64.0
1.8557451,-1.2568977,intermediate,intermediate,64.0
5.44843,4.762834,proliferative,proliferative,64.0
8.688834,6.0485463,proliferative,proliferative,80.0
0.43440112,1.943997,intermediate,intermediate,64.0
9.025174,6.132876,proliferative,proliferative,80.0
1.4040201,-0.664569,intermediate,intermediate,48.0
1.8080554,0.045378495,intermediate,intermediate,48.0
-2.3586226,10.189271,quiescent,quiescent,0.0
7.9778275,4.760646,proliferative,proliferative,80.0
5.143307,6.3946667,proliferative,proliferative,32.0
-1.9866303,9.570732,quiescent,quiescent,0.0
-0.06572631,8.233157,quiescent,quiescent,0.0
-2.429075,10.369134,quiescent,quiescent,0.0
1.6602172,6.9576488,intermediate,quiescent,16.0
1.2047096,4.9474206,intermediate,quiescent,16.0
-1.1343844,9.118518,quiescent,quiescent,0.0
-2.0254025,4.3074217,intermediate,intermediate,32.0
1.7693088,-0.9167949,intermediate,intermediate,64.0
-0.41470152,10.298837,quiescent,quiescent,0.0
-1.9187392,4.818865,intermediate,quiescent,0.0
4.4903255,2.969477,proliferative,proliferative,64.0
-1.7971876,3.1311681,intermediate,intermediate,32.0
-0.61223936,4.952458,intermediate,quiescent,16.0
-0.6663817,8.1106415,quiescent,quiescent,0.0
-1.3464794,9.545411,quiescent,quiescent,0.0
1.3991389,0.4976499,intermediate,intermediate,48.0
-1.3841704,10.242411,quiescent,quiescent,0.0
5.5447273,4.105198,proliferative,proliferative,80.0
0.5753184,0.7598343,intermediate,intermediate,48.0
-0.7766031,3.4723785,intermediate,intermediate,32.0
2.6228697,-0.86823845,intermediate,intermediate,48.0
-0.8509325,8.975966,quiescent,quiescent,0.0
9.073892,6.4966187,proliferative,proliferative,80.0
5.827545,0.18681611,proliferative,proliferative,64.0
-2.6621218,8.413257,quiescent,quiescent,0.0
0.54994816,3.6188238,intermediate,intermediate,32.0
8.747879,4.95798,proliferative,proliferative,80.0
-2.370236,6.3513603,quiescent,quiescent,16.0
1.2448488,5.6564374,intermediate,quiescent,16.0
1.9115436,2.797408,intermediate,intermediate,48.0
-1.0590941,9.352713,quiescent,quiescent,0.0
6.328926,8.725235,proliferative,proliferative,80.0
3.654284,2.589341,proliferative,proliferative,64.0
0.70878875,0.13108018,intermediate,intermediate,48.0
6.9808927,2.9863362,proliferative,proliferative,80.0
7.176384,8.955786,proliferative,proliferative,80.0
-2.430803,9.889798,quiescent,quiescent,0.0
-2.2295418,7.5371304,quiescent,quiescent,16.0
1.0561516,-0.13478196,intermediate,intermediate,48.0
5.629638,4.316319,proliferative,proliferative,64.0
6.766772,8.025171,proliferative,proliferative,80.0
2.6639712,-1.079453,intermediate,intermediate,64.0
8.681252,7.957536,proliferative,proliferative,80.0
2.105806,4.9172873,intermediate,intermediate,16.0
0.048406728,2.8886487,intermediate,intermediate,32.0
1.7443008,0.63606244,intermediate,intermediate,48.0
-1.7841715,1.9476898,intermediate,intermediate,32.0
8.428065,7.055669,proliferative,proliferative,80.0
-2.5513341,11.724063,quiescent,quiescent,0.0
6.319777,7.44572,proliferative,proliferative,80.0
-1.486624,3.3485663,intermediate,intermediate,64.0
-1.7637134,10.758672,quiescent,quiescent,0.0
0.87000847,7.157856,quiescent,quiescent,0.0
-1.3414054,0.93530726,intermediate,quiescent,16.0
-0.72830194,4.1614113,intermediate,quiescent,32.0
5.2066026,1.6158656,proliferative,proliferative,64.0
8.781102,3.6607535,proliferative,proliferative,80.0
1.4390402,8.841947,quiescent,quiescent,0.0
8.4929905,1.8615136,proliferative,proliferative,80.0
7.5487323,3.9494183,proliferative,proliferative,80.0
0.60899246,1.8799632,intermediate,intermediate,32.0
6.9047894,8.279552,proliferative,proliferative,80.0
2.985633,3.2179127,intermediate,intermediate,32.0
-1.8858924,2.335162,intermediate,intermediate,32.0
-1.3712559,9.422251,quiescent,quiescent,0.0
-1.9342619,1.3234653,quiescent,proliferative,80.0
8.042121,3.5663805,proliferative,proliferative,80.0
1.9759715,1.0322814,intermediate,intermediate,64.0
-1.6613231,6.346439,quiescent,quiescent,16.0
6.334497,0.8368368,proliferative,proliferative,48.0
-1.200297,8.881712,quiescent,quiescent,0.0
0.30783632,1.619594,quiescent,intermediate,48.0
-2.1949706,9.412491,quiescent,quiescent,0.0
-0.89406556,2.6367536,intermediate,quiescent,16.0
2.7688973,3.0495453,intermediate,intermediate,64.0
0.26558363,1.2006223,intermediate,quiescent,16.0
-1.9296831,9.880958,quiescent,quiescent,0.0
2.7277706,3.018657,intermediate,intermediate,48.0
-3.0824063,9.219585,quiescent,quiescent,0.0
0.40605372,1.0432458,intermediate,intermediate,48.0
0.052947048,1.8258035,intermediate,intermediate,64.0
7.4309406,3.297468,proliferative,proliferative,80.0
8.742173,8.217343,proliferative,proliferative,80.0
-2.022008,9.527751,quiescent,quiescent,0.0
2.431591,1.1286739,intermediate,intermediate,48.0
-0.101220936,5.5986147,intermediate,quiescent,16.0
7.5891085,2.3427007,proliferative,proliferative,80.0
1.3012097,9.165632,intermediate,quiescent,0.0
-1.1191216,7.5874934,quiescent,quiescent,0.0
5.9251823,2.569595,proliferative,proliferative,64.0
1.4143571,3.2476227,intermediate,quiescent,48.0
-0.4741576,7.6961107,quiescent,quiescent,16.0
-1.745144,12.328999,intermediate,quiescent,0.0
-1.9730828,9.900336,quiescent,quiescent,0.0
0.12259362,10.233654,quiescent,quiescent,0.0
-0.78292906,10.546922,quiescent,quiescent,0.0
4.1982856,2.47478,proliferative,proliferative,64.0
-0.5713972,4.50485,quiescent,intermediate,32.0
6.735881,2.8548472,proliferative,proliferative,80.0
0.7928429,0.4332284,intermediate,intermediate,32.0
-2.4151616,10.230713,quiescent,quiescent,0.0
-1.8656838,12.084875,intermediate,quiescent,0.0
1.053314,3.7789586,intermediate,intermediate,32.0
-1.3356115,2.3621948,intermediate,intermediate,16.0
0.11926531,1.949077,intermediate,intermediate,32.0
-2.2183793,2.133668,intermediate,quiescent,16.0
-0.9102694,3.877066,quiescent,quiescent,48.0
1.166377,2.5619419,intermediate,intermediate,48.0
-0.15987349,2.167823,intermediate,intermediate,32.0
1.2656304,7.2416873,quiescent,quiescent,0.0
2.6073475,4.191797,intermediate,intermediate,80.0
1.0830848,2.903834,intermediate,intermediate,32.0
-1.3062661,9.189331,quiescent,quiescent,0.0
2.547601,0.21007757,intermediate,intermediate,48.0
-1.2396193,2.7257977,intermediate,intermediate,64.0
8.766537,3.9342542,proliferative,proliferative,80.0
-2.802546,8.763973,quiescent,quiescent,0.0
-0.53244334,0.7006844,intermediate,intermediate,48.0
7.416999,3.1481678,proliferative,proliferative,80.0
-1.6793919,3.473355,quiescent,quiescent,16.0
0.808257,-0.22013038,intermediate,intermediate,48.0
0.6086452,1.6763264,intermediate,intermediate,64.0
-2.0936537,2.6301675,intermediate,quiescent,48.0
-1.9810966,9.501508,quiescent,quiescent,0.0
-0.96828884,7.5875225,proliferative,quiescent,0.0
5.426877,7.125573,proliferative,proliferative,80.0
1.2380072,4.917535,intermediate,intermediate,32.0
-1.2290646,9.624189,quiescent,quiescent,0.0
4.678222,3.2970736,proliferative,proliferative,48.0
-2.8246646,10.738366,quiescent,quiescent,0.0
1.4988378,2.162136,intermediate,intermediate,32.0
-1.5860894,9.167304,quiescent,quiescent,0.0
6.596942,5.4412313,proliferative,proliferative,64.0
8.411022,5.1348557,proliferative,proliferative,80.0
-1.4615393,10.701813,quiescent,quiescent,0.0
6.4810247,5.0320864,proliferative,proliferative,64.0
6.6034184,8.649332,proliferative,proliferative,80.0
-1.1308757,2.004476,quiescent,intermediate,16.0
-2.1818714,11.437857,quiescent,quiescent,0.0
-1.2237259,0.85781944,quiescent,intermediate,32.0
2.1930962,1.0130678,intermediate,intermediate,48.0
-2.3469594,10.057444,quiescent,quiescent,0.0
2.8949184,2.1794512,intermediate,intermediate,32.0
-0.5773408,6.344468,quiescent,quiescent,16.0
0.42130348,0.54403627,intermediate,intermediate,32.0
-0.57221204,4.0496483,intermediate,intermediate,32.0
0.4264877,0.6619315,intermediate,intermediate,32.0
1.3334961,0.27927738,intermediate,intermediate,64.0
7.9799438,7.6999454,proliferative,proliferative,80.0
-1.5921842,10.148616,quiescent,quiescent,0.0
5.8246727,8.197724,proliferative,proliferative,80.0
3.1604493,1.6990288,intermediate,proliferative,32.0
0.31520152,2.5683646,intermediate,intermediate,64.0
2.8426387,-1.179149,intermediate,intermediate,48.0
-2.7589557,9.471006,quiescent,quiescent,0.0
-1.3177774,3.2341442,intermediate,intermediate,32.0
-1.4431103,1.0453519,intermediate,intermediate,32.0
-0.46891657,3.3882802,intermediate,intermediate,64.0
0.9829795,2.8039367,intermediate,intermediate,48.0
-1.2173287,3.4505696,intermediate,intermediate,64.0
3.5953805,6.43265,proliferative,proliferative,64.0
0.620782,7.893714,quiescent,quiescent,0.0
1.2229025,-0.2966565,intermediate,intermediate,32.0
-2.3247643,8.947917,quiescent,quiescent,0.0
8.433868,3.9580889,proliferative,proliferative,80.0
-1.9128938,8.930957,quiescent,quiescent,0.0
4.0821323,1.4383192,intermediate,proliferative,32.0
0.6828981,0.33889702,intermediate,intermediate,48.0
1.3839122,1.9963969,intermediate,intermediate,32.0
1.6506776,3.3393705,intermediate,intermediate,48.0
2.554482,2.4636824,intermediate,intermediate,48.0
7.086976,3.2391934,proliferative,proliferative,80.0
