x_wt,y_wt,time,x_ko,y_ko,pop_wt,pop_ko
10.604565,9.988693,0.0,11.209263,4.424606,intermediate,intermediate
6.3867493,5.31299,0.0,10.285704,1.78753,proliferative,intermediate
8.568482,8.63952,0.0,6.8244314,4.3690987,quiescent,quiescent
2.9472258,7.5603223,0.0,7.6221986,2.872325,quiescent,intermediate
11.266102,3.37699,0.0,9.8567705,7.954862,intermediate,proliferative
5.9955087,6.858312,0.0,11.471453,-0.20496695,proliferative,proliferative
8.530399,5.242714,0.0,8.772966,2.2640004,proliferative,intermediate
0.5603599,7.7468247,0.0,6.1909413,7.5227532,proliferative,intermediate
10.400271,0.3050121,0.0,11.469741,0.13814059,quiescent,quiescent
4.484178,6.625287,0.0,7.201062,4.994856,proliferative,intermediate
10.320844,6.8030934,0.0,6.662171,4.153162,intermediate,proliferative
12.308069,6.5122633,0.0,0.49967468,7.2930984,quiescent,intermediate
9.14453,5.43685,0.0,7.3606462,9.510448,intermediate,intermediate
11.204137,5.7026577,0.0,7.38125,8.163487,proliferative,intermediate
6.3654056,7.730347,0.0,6.218302,7.376944,intermediate,proliferative
9.089956,8.936702,0.0,10.290142,5.252755,intermediate,intermediate
6.421827,8.119274,0.0,6.5922513,4.3169622,intermediate,proliferative
12.630739,7.0471654,0.0,7.3038177,6.7363625,intermediate,intermediate
6.535094,6.046499,0.0,12.042383,-0.23179823,quiescent,quiescent
6.2457385,5.8647037,0.0,6.3810654,5.1421137,proliferative,intermediate
5.2736425,6.5896173,0.0,6.1623893,6.2012315,proliferative,proliferative
6.968923,6.3737764,0.0,9.540633,6.09271,intermediate,quiescent
11.276693,5.7793984,0.0,6.503472,6.7990775,intermediate,intermediate
9.272649,10.239522,0.0,7.4618473,3.5888724,intermediate,intermediate
6.3168135,4.8923345,0.0,8.932611,7.3472514,proliferative,intermediate
6.302375,6.6466684,0.0,7.217307,4.847946,intermediate,intermediate
6.8572445,8.719601,0.0,6.499296,4.480234,intermediate,proliferative
6.653329,5.3784747,0.0,6.724714,7.235801,quiescent,intermediate
7.157505,4.9838924,0.0,7.158804,3.782613,proliferative,quiescent
12.331848,1.8492259,0.0,11.727061,0.23276603,quiescent,quiescent
12.443281,5.269853,0.0,10.112006,4.1192055,intermediate,intermediate
6.081222,7.0048847,0.0,8.795289,6.3727145,intermediate,intermediate
10.023119,7.005955,0.0,2.508094,7.852337,quiescent,intermediate
3.8114793,7.858472,0.0,9.304843,10.044061,quiescent,intermediate
12.512682,5.8309894,0.0,6.328165,5.864653,proliferative,quiescent
12.333143,6.716621,0.0,8.523035,2.5681288,intermediate,proliferative
3.053841,6.825318,0.0,6.0676727,5.170885,intermediate,quiescent
6.3758516,4.80877,0.0,9.610575,6.354849,proliferative,proliferative
10.706782,8.623494,0.0,9.259701,4.4703803,intermediate,proliferative
6.1105404,7.946857,0.0,10.344011,5.567313,proliferative,proliferative
12.52611,6.609665,0.0,7.426294,5.601851,quiescent,intermediate
10.73216,9.222474,0.0,6.7712317,4.8232255,intermediate,intermediate
12.957301,3.2733898,0.0,10.78435,2.9123712,proliferative,quiescent
1.5423189,8.557718,0.0,9.80161,2.1592925,intermediate,proliferative
11.918602,5.762094,0.0,10.578654,2.0112345,intermediate,proliferative
10.3473015,2.2855532,0.0,5.9798784,6.9170256,intermediate,intermediate
8.261675,5.277162,0.0,6.7207875,7.68015,intermediate,intermediate
6.9551306,8.328584,0.0,9.89519,2.8767557,intermediate,proliferative
6.964744,4.969786,0.0,7.482126,5.168828,intermediate,intermediate
6.8107905,3.994725,0.0,7.0905914,4.510013,intermediate,intermediate
8.3039055,10.557686,0.0,7.4089155,4.844927,intermediate,intermediate
6.221061,7.309008,0.0,7.5806584,3.293382,proliferative,quiescent
11.813052,6.138349,0.0,6.8113074,4.620684,intermediate,quiescent
6.845352,7.671497,0.0,6.808224,3.8918576,intermediate,proliferative
11.736723,2.299545,0.0,11.428643,1.1683278,quiescent,intermediate
6.396061,5.3721056,0.0,10.47547,2.1517928,intermediate,intermediate
5.9743056,7.6385098,0.0,7.9748816,7.2424464,proliferative,intermediate
5.763622,7.607864,0.0,1.5374327,6.621604,quiescent,proliferative
11.116332,12.427571,0.0,7.569366,5.5684347,proliferative,quiescent
5.931479,7.5064926,0.0,11.763058,-0.37029722,quiescent,quiescent
12.483989,6.4530516,0.0,9.060535,4.3303266,quiescent,quiescent
11.95617,4.88779,0.0,12.3978815,2.261406,quiescent,quiescent
12.926025,6.389009,0.0,9.783965,4.8799143,intermediate,intermediate
6.427054,6.6296067,0.0,8.991684,8.897677,proliferative,intermediate
8.472522,2.4871821,0.0,11.709827,-0.19152416,intermediate,intermediate
12.072434,5.9849806,0.0,1.3300989,6.196,quiescent,proliferative
12.671438,5.1409683,0.0,11.639435,-0.18121949,quiescent,quiescent
11.9890785,6.1517262,0.0,9.21199,5.695282,quiescent,quiescent
8.958244,7.466516,0.0,6.886035,5.364787,intermediate,proliferative
11.876379,1.8388084,0.0,6.956765,4.510741,intermediate,intermediate
11.917941,5.6063666,0.0,10.618014,4.8067217,quiescent,proliferative
12.265874,5.845629,0.0,7.6478143,7.0489564,quiescent,quiescent
11.811329,4.236763,0.0,10.144122,1.077467,intermediate,intermediate
12.653276,6.3712454,0.0,10.209044,0.36545318,quiescent,proliferative
11.89364,6.2332277,0.0,7.982482,5.662602,proliferative,proliferative
12.624202,2.8300588,0.0,9.789588,3.8998566,quiescent,quiescent
10.572908,6.8138723,0.0,8.027056,5.3578725,quiescent,quiescent
6.5884323,10.4942,0.0,7.758621,5.035243,quiescent,intermediate
5.7124486,7.4952903,0.0,1.2855644,6.6868343,proliferative,quiescent
8.10524,7.690824,0.0,7.6846724,6.175059,proliferative,proliferative
12.769285,6.3155293,0.0,5.9561696,5.177503,quiescent,quiescent
9.038847,5.897065,0.0,6.557491,4.577606,intermediate,intermediate
11.173341,2.4033458,0.0,11.74094,0.14684762,quiescent,quiescent
6.8121505,5.058727,0.0,11.289433,0.9676589,proliferative,intermediate
6.9672275,7.5976844,0.0,7.412306,7.6561236,intermediate,quiescent
12.252851,2.0887914,0.0,7.008751,6.112956,intermediate,intermediate
7.0318627,4.5343647,0.0,6.5645757,8.884932,intermediate,proliferative
5.925357,6.3435407,0.0,10.283483,5.862906,intermediate,intermediate
10.639676,6.8869896,0.0,7.9505763,3.3491578,intermediate,proliferative
6.9961557,8.377911,0.0,8.268441,8.014865,intermediate,proliferative
12.775586,4.290525,0.0,12.646883,3.597932,proliferative,quiescent
6.50732,8.51879,0.0,8.0154505,4.738515,proliferative,intermediate
9.133492,3.3891075,0.0,11.571993,3.9819753,intermediate,intermediate
11.270188,6.0573354,0.0,11.552171,-0.17233297,proliferative,quiescent
6.5657234,4.6121798,0.0,10.61329,0.24080274,proliferative,proliferative
12.684457,6.0961695,0.0,12.77799,2.2068021,quiescent,quiescent
2.0707645,7.762269,0.0,7.3631496,5.270991,intermediate,proliferative
11.437332,5.315716,0.0,12.564477,3.5961266,quiescent,quiescent
12.741213,3.0111022,0.0,11.61435,-0.2931647,quiescent,quiescent
10.943784,5.6853256,0.0,10.680073,2.1133099,quiescent,quiescent
12.879836,3.4267561,0.0,6.4722576,5.0832477,proliferative,proliferative
11.447471,5.1141524,0.0,10.601924,-0.009904087,intermediate,proliferative
9.933478,5.864792,0.0,7.996183,7.7441974,quiescent,proliferative
11.751917,3.6217093,0.0,11.815875,-0.067463316,intermediate,quiescent
4.912135,7.0167546,0.0,6.893721,4.844093,proliferative,intermediate
5.9951,7.075887,0.0,8.179804,6.351363,intermediate,intermediate
6.987305,4.2791805,0.0,9.807991,0.8938308,intermediate,intermediate
8.10066,5.7229657,0.0,11.103339,1.016595,proliferative,proliferative
7.920691,6.204888,0.0,6.914615,3.4928102,intermediate,intermediate
12.959024,4.486122,0.0,2.520481,8.167351,quiescent,proliferative
11.106707,6.000491,0.0,7.7268605,4.323225,proliferative,intermediate
8.540301,7.1435733,0.0,6.1952553,5.9772425,proliferative,quiescent
6.289863,5.4580755,0.0,8.330912,5.9426413,intermediate,proliferative
12.454343,5.6961336,0.0,9.44685,7.8267007,intermediate,intermediate
5.7476807,7.224668,0.0,10.0414505,5.6610994,proliferative,intermediate
